0	4.4164
0.1	2.18843
0.2	0.746364
0.3	0.396855
0.4	0.279418
0.5	0.203594
0.6	0.139099
0.7	0.0996202
0.8	0.072897
0.9	0.0594074
1	0.0588978
1.1	0.0524732
1.2	0.0547519
1.3	0.040951
1.4	0.0318481
1.5	0.0315769
1.6	0.0266849
1.7	0.0238527
1.8	0.0180579
1.9	0.0140371
2	0.0125648
2.1	0.0101941
2.2	0.0174167
2.3	0.00705357
2.4	-0.00454689
2.5	-0.0028244
2.6	0.004772
2.7	0.00320295
2.8	0.0130331
2.9	0.0158908
3	0.0128634
3.1	0.0119118
3.2	0.0105559
3.3	0.0122358
3.4	0.0122913
3.5	0.0100198
3.6	0.00279321
3.7	0.00509714
3.8	0.0119947
3.9	0.00958198
4	0.000580212
4.1	-0.00630836
4.2	-0.00370936
4.3	0.00181148
4.4	0.00475635
4.5	0.00317064
4.6	0.000320037
4.7	0.00430297
4.8	0.0166049
4.9	0.00764176
5	0.00482747
5.1	0.00706035
5.2	0.00813214
5.3	0.00629568
5.4	0.00652018
5.5	0.00321732
5.6	0.00164924
5.7	0.00665985
5.8	0.0128007
5.9	0.00979386
6	0.0113356
6.1	0.0117382
6.2	0.0089404
6.3	0.0130065
6.4	0.0158846
6.5	0.00939433
6.6	0.00289696
6.7	0.00129487
6.8	0.00460964
6.9	0.00689144
7	0.00377993
7.1	0.00584094
7.2	0.00983238
7.3	0.00467718
7.4	0.0057133
7.5	0.0107409
7.6	0.00864651
7.7	0.00574763
7.8	0.00288017
7.9	0.00202619
8	0.00324182
8.1	0.00192341
8.2	0.00576655
8.3	0.0171057
8.4	0.0309725
8.5	0.0265917
8.6	0.0185668
8.7	0.00797047
8.8	0.00209984
