0	0
0.1	0.0389358
0.2	0.124167
0.3	0.226096
0.4	0.336361
0.5	0.452313
0.6	0.572375
0.7	0.695275
0.8	0.820178
0.9	0.946604
1	1.07428
1.1	1.20312
1.2	1.33303
1.3	1.46395
1.4	1.59569
1.5	1.72809
1.6	1.86114
1.7	1.99478
1.8	2.12893
1.9	2.26348
2	2.39831
2.1	2.53337
2.2	2.6687
2.3	2.80434
2.4	2.94022
2.5	3.07608
2.6	3.21193
2.7	3.34786
2.8	3.48387
2.9	3.62005
3	3.75652
3.1	3.89324
3.2	4.03018
3.3	4.16736
3.4	4.30477
3.5	4.44239
3.6	4.58013
3.7	4.71788
3.8	4.85575
3.9	4.99389
4	5.1322
4.1	5.27048
4.2	5.40873
4.3	5.54714
4.4	5.68574
4.5	5.82455
4.6	5.96348
4.7	6.10251
4.8	6.24177
4.9	6.38135
5	6.5211
5.1	6.66089
5.2	6.80081
5.3	6.94083
5.4	7.08098
5.5	7.22125
5.6	7.3616
5.7	7.502
5.8	7.64251
5.9	7.78324
6	7.92428
6.1	8.06548
6.2	8.20689
6.3	8.34847
6.4	8.49033
6.5	8.6325
6.6	8.77496
6.7	8.91766
6.8	9.06053
6.9	9.20352
7	9.3467
7.1	9.48998
7.2	9.63346
7.3	9.77706
7.4	9.92075
7.5	10.0645
7.6	10.2084
7.7	10.3524
7.8	10.4964
7.9	10.6404
8	10.7843
8.1	10.9285
8.2	11.0728
8.3	11.2172
8.4	11.3619
8.5	11.5071
8.6	11.6527
8.7	11.7986
8.8	11.9446
