14.9	5.09005	2.12016	7.21021
15	5.11031	2.13531	7.24562
15.1	5.21979	2.24975	7.46954
15.2	5.16623	2.19874	7.36497
15.3	5.144	2.17078	7.31478
15.4	5.21047	2.23405	7.44452
15.5	5.26655	2.28971	7.55626
15.6	5.10724	2.13053	7.23777
15.7	5.25427	2.2753	7.52957
15.8	5.19729	2.22134	7.41863
15.9	5.15802	2.19054	7.34857
16	5.05608	2.08908	7.14516
16.1	5.22605	2.25901	7.48507
16.2	5.09764	2.12742	7.22506
16.3	5.15569	2.18322	7.33892
16.4	5.07452	2.09766	7.17218
16.5	5.06571	2.09007	7.15578
16.6	5.06253	2.0843	7.14682
16.7	5.19054	2.21488	7.40542
16.8	5.07673	2.10441	7.18114
16.9	5.16705	2.19729	7.36433
17	5.13296	2.16044	7.2934
17.1	5.29343	2.32362	7.61705
17.2	5.10551	2.13239	7.23789
17.3	5.16428	2.19238	7.35666
17.4	5.13664	2.16627	7.30291
17.5	5.20673	2.23968	7.44641
17.6	5.14219	2.16893	7.31112
17.7	5.20201	2.2289	7.43091
17.8	5.1863	2.21952	7.40582
17.9	5.07122	2.10055	7.17177
18	5.28591	2.31434	7.60025
18.1	5.03277	2.05861	7.09139
18.2	5.15185	2.17602	7.32786
18.3	5.22892	2.25412	7.48304
18.4	5.0808	2.10513	7.18593
18.5	5.20824	2.22985	7.43809
18.6	5.22597	2.24905	7.47502
18.7	5.11361	2.14261	7.25622
18.8	5.07613	2.11071	7.18684
18.9	5.18204	2.21103	7.39307
19	5.21652	2.24384	7.46036
19.1	5.21476	2.23681	7.45156
19.2	5.31037	2.3324	7.64277
19.3	5.22855	2.25346	7.48201
19.4	5.22649	2.25668	7.48317
19.5	5.20377	2.23187	7.43564
19.6	5.1806	2.2105	7.3911
19.7	5.11767	2.14348	7.26115
19.8	5.21142	2.24175	7.45317
19.9	5.21115	2.243	7.45415
20	5.13095	2.16098	7.29193
20.1	5.14449	2.17468	7.31917
20.2	5.07853	2.10356	7.1821
20.3	5.0885	2.11505	7.20355
20.4	5.07804	2.10748	7.18552
20.5	5.22919	2.25619	7.48538
20.6	5.20013	2.22956	7.4297
20.7	5.19256	2.21929	7.41185
20.8	5.25962	2.29055	7.55017
20.9	5.07336	2.10596	7.17931
21	4.95928	1.99295	6.95223
21.1	4.97713	2.00447	6.98159
21.2	5.15861	2.18639	7.345
21.3	5.17224	2.20229	7.37453
21.4	5.16218	2.19254	7.35472
21.5	5.16507	2.19618	7.36125
21.6	5.08179	2.11036	7.19215
21.7	5.02804	2.05658	7.08461
21.8	5.15595	2.18649	7.34244
21.9	5.12751	2.1541	7.28161
22	5.23344	2.25882	7.49226
22.1	5.06681	2.09369	7.1605
22.2	5.18078	2.20585	7.38663
22.3	5.22728	2.25203	7.47931
22.4	5.03121	2.05554	7.08675
22.5	5.16869	2.18952	7.35821
22.6	5.17413	2.19828	7.37241
22.7	5.213	2.24241	7.45541
22.8	5.18907	2.21398	7.40305
22.9	5.35941	2.38899	7.7484
23	5.21838	2.24404	7.46242
23.1	5.07686	2.10361	7.18047
23.2	5.10895	2.13735	7.2463
23.3	5.11295	2.14739	7.26034
23.4	5.13664	2.16642	7.30305
23.5	5.20518	2.23053	7.43571
23.6	5.02923	2.05505	7.08429
23.7	5.08088	2.10927	7.19015
23.8	5.10633	2.13637	7.2427
23.9	5.14183	2.17036	7.31219
24	5.19825	2.2233	7.42154
24.1	5.1945	2.22256	7.41706
24.2	5.25158	2.28526	7.53683
24.3	5.23167	2.26288	7.49455
24.4	5.19792	2.22733	7.42524
24.5	5.23033	2.26017	7.49049
24.6	5.10083	2.12602	7.22685
24.7	5.15994	2.18285	7.34278
24.8	5.28806	2.31461	7.60267
24.9	5.28537	2.31144	7.59682
25	5.17823	2.20762	7.38585
25.1	5.08907	2.11985	7.20893
25.2	5.12282	2.15058	7.2734
25.3	5.18039	2.20693	7.38731
25.4	5.1136	2.14589	7.25949
25.5	5.07996	2.11214	7.1921
25.6	5.23131	2.25302	7.48433
25.7	5.19222	2.21349	7.40571
25.8	5.1438	2.17369	7.31749
25.9	5.14828	2.183	7.33129
26	5.12078	2.15307	7.27385
26.1	5.15945	2.19611	7.35557
26.2	5.17311	2.20358	7.37669
26.3	5.10447	2.13542	7.23988
26.4	5.21103	2.2373	7.44833
26.5	5.20393	2.22385	7.42778
26.6	5.25893	2.28911	7.54804
26.7	5.11338	2.14204	7.25542
26.8	5.18213	2.21472	7.39686
26.9	5.03337	2.06295	7.09633
27	5.13576	2.16413	7.29989
27.1	5.05442	2.08628	7.1407
27.2	5.19287	2.22438	7.41725
27.3	5.16036	2.18767	7.34803
27.4	5.15469	2.18243	7.33712
27.5	5.09786	2.12744	7.2253
27.6	5.04615	2.07088	7.11704
27.7	5.10431	2.13328	7.23759
27.8	5.03336	2.05977	7.09314
27.9	5.09181	2.11502	7.20683
28	5.17462	2.19859	7.37321
28.1	5.11392	2.1391	7.25302
28.2	5.17303	2.19517	7.3682
28.3	5.2076	2.22975	7.43736
28.4	5.03707	2.06514	7.10221
28.5	5.09685	2.12627	7.22312
28.6	5.0588	2.08883	7.14763
28.7	5.10634	2.13514	7.24148
28.8	5.18519	2.22335	7.40854
28.9	5.12626	2.15734	7.2836
29	5.21852	2.24263	7.46115
29.1	5.06043	2.08395	7.14438
29.2	5.25363	2.28123	7.53486
29.3	5.2671	2.29532	7.56242
29.4	5.22114	2.24494	7.46607
29.5	5.20238	2.22696	7.42934
29.6	5.21824	2.24913	7.46736
29.7	5.07679	2.11072	7.18751
29.8	5.13096	2.16203	7.29299
29.9	5.14218	2.17144	7.31362
30	5.12498	2.15271	7.27769
30.1	5.24222	2.2707	7.51292
30.2	5.11745	2.14475	7.2622
30.3	5.11969	2.14927	7.26896
30.4	5.20385	2.2322	7.43605
30.5	5.21058	2.23665	7.44723
30.6	5.20971	2.23549	7.4452
30.7	5.06398	2.09066	7.15464
30.8	5.15023	2.17253	7.32277
30.9	5.1901	2.21331	7.40341
31	5.16972	2.1955	7.36523
31.1	5.17871	2.20403	7.38274
31.2	5.1777	2.20634	7.38404
31.3	5.24651	2.27049	7.517
31.4	5.10287	2.12728	7.23015
31.5	5.14359	2.17177	7.31536
31.6	5.27284	2.29452	7.56736
31.7	5.20413	2.23018	7.43431
31.8	5.14917	2.17373	7.3229
31.9	5.07639	2.10505	7.18144
32	5.20822	2.2349	7.44312
32.1	5.21996	2.24266	7.46262
32.2	5.13565	2.15628	7.29193
32.3	5.16985	2.19139	7.36124
32.4	5.32809	2.35011	7.6782
32.5	5.26372	2.28553	7.54924
32.6	5.19095	2.21611	7.40706
32.7	5.06697	2.09441	7.16138
32.8	5.18997	2.21605	7.40601
32.9	5.06106	2.08637	7.14743
33	5.10541	2.13721	7.24262
33.1	5.09013	2.12253	7.21265
33.2	5.18155	2.20415	7.38569
33.3	5.15243	2.17758	7.33001
33.4	5.14257	2.16831	7.31088
33.5	5.25923	2.28483	7.54406
33.6	5.07762	2.10626	7.18388
33.7	5.26353	2.28974	7.55327
33.8	5.1367	2.16744	7.30415
33.9	5.25425	2.28331	7.53755
34	5.26945	2.30395	7.5734
34.1	5.07604	2.10755	7.18359
34.2	5.16308	2.1914	7.35449
34.3	5.02613	2.06038	7.08651
34.4	5.18423	2.21378	7.39802
34.5	5.22591	2.26028	7.48619
34.6	5.19813	2.22752	7.42564
34.7	5.2901	2.31966	7.60977
34.8	5.14024	2.16765	7.30789
34.9	5.27405	2.29965	7.57371
35	5.11569	2.14373	7.25943
35.1	5.21941	2.24683	7.46624
35.2	5.18524	2.21223	7.39747
35.3	5.06825	2.09463	7.16288
35.4	5.12336	2.14959	7.27295
35.5	5.22111	2.25219	7.4733
35.6	5.20624	2.23441	7.44065
35.7	5.0646	2.09054	7.15514
35.8	5.17379	2.1979	7.37168
35.9	5.23388	2.26233	7.49621
36	5.17298	2.20343	7.37641
36.1	5.09778	2.12823	7.22601
36.2	5.12679	2.16056	7.28734
36.3	5.20241	2.23271	7.43512
36.4	5.2439	2.26952	7.51342
36.5	5.26149	2.27955	7.54104
36.6	5.10151	2.1223	7.22382
36.7	5.08676	2.11074	7.19751
36.8	5.17176	2.2004	7.37216
36.9	5.1114	2.14232	7.25372
37	5.21371	2.24763	7.46133
37.1	5.17327	2.19997	7.37324
37.2	5.23902	2.26767	7.50669
37.3	5.07831	2.1148	7.1931
37.4	5.04036	2.07174	7.1121
37.5	5.104	2.13081	7.23482
37.6	5.24724	2.27891	7.52615
37.7	5.14695	2.17589	7.32284
37.8	5.14678	2.17361	7.32039
37.9	5.08495	2.11406	7.19901
38	5.15727	2.18789	7.34516
38.1	5.2062	2.23441	7.44061
38.2	5.07296	2.10059	7.17355
38.3	5.15768	2.18498	7.34266
38.4	5.11358	2.13968	7.25326
38.5	5.15122	2.17552	7.32673
38.6	5.26982	2.29548	7.5653
38.7	5.26286	2.28532	7.54818
38.8	5.07165	2.09778	7.16943
38.9	5.2338	2.25917	7.49297
39	5.13763	2.16454	7.30217
39.1	5.18421	2.20954	7.39375
39.2	5.23303	2.25927	7.4923
39.3	5.16969	2.19882	7.36851
39.4	5.00292	2.03405	7.03698
39.5	5.27057	2.2997	7.57027
39.6	5.02116	2.05238	7.07354
39.7	5.1504	2.18301	7.33341
39.8	5.20293	2.23189	7.43482
39.9	5.13963	2.1683	7.30793
40	5.15734	2.18164	7.33898
40.1	5.07495	2.10377	7.17872
40.2	5.28171	2.30884	7.59055
40.3	5.20571	2.23711	7.44282
40.4	5.16246	2.1946	7.35706
40.5	5.01606	2.04654	7.0626
40.6	5.15578	2.18855	7.34433
40.7	5.16763	2.19994	7.36757
40.8	5.0786	2.10577	7.18437
40.9	5.12393	2.15291	7.27684
41	5.2356	2.26747	7.50307
41.1	5.14334	2.17048	7.31382
41.2	5.2955	2.32401	7.6195
41.3	5.07157	2.10027	7.17184
41.4	5.2293	2.25753	7.48683
41.5	5.20292	2.2343	7.43722
41.6	5.09313	2.12572	7.21885
41.7	5.08027	2.11151	7.19178
41.8	5.10781	2.14313	7.25094
41.9	5.27111	2.30416	7.57528
42	5.15621	2.19016	7.34637
42.1	5.20456	2.2352	7.43976
42.2	5.0827	2.107	7.1897
42.3	5.13939	2.16658	7.30597
42.4	4.98436	2.0105	6.99486
42.5	5.15435	2.18197	7.33632
42.6	5.22403	2.25572	7.47975
42.7	5.22553	2.25273	7.47826
42.8	5.14381	2.17054	7.31435
42.9	5.19347	2.22019	7.41366
43	5.04823	2.08009	7.12832
43.1	5.17803	2.20749	7.38553
43.2	5.2565	2.28123	7.53772
43.3	5.15652	2.17946	7.33599
43.4	5.12153	2.14355	7.26509
43.5	5.21269	2.24154	7.45423
43.6	5.11599	2.14392	7.2599
43.7	5.13347	2.16079	7.29426
43.8	5.1944	2.22503	7.41943
43.9	5.23475	2.26408	7.49883
44	5.09817	2.12503	7.2232
44.1	5.10309	2.13357	7.23665
44.2	5.18263	2.20348	7.38611
44.3	5.20564	2.23084	7.43648
44.4	5.19329	2.21985	7.41314
44.5	5.14528	2.17531	7.32059
44.6	5.15256	2.17763	7.33018
44.7	5.35401	2.37574	7.72975
44.8	5.17196	2.19895	7.37091
44.9	5.13708	2.16247	7.29955
45	5.01733	2.04525	7.06258
45.1	5.12506	2.15029	7.27535
45.2	5.22825	2.25628	7.48453
45.3	5.03713	2.07158	7.10871
45.4	5.1595	2.19046	7.34995
45.5	5.25445	2.28042	7.53486
45.6	5.11714	2.14224	7.25938
45.7	5.22716	2.25947	7.48663
45.8	5.12294	2.15118	7.27412
45.9	5.16901	2.20176	7.37077
46	5.13106	2.16732	7.29839
46.1	5.21552	2.24722	7.46274
46.2	5.13734	2.16573	7.30307
46.3	5.14379	2.17156	7.31534
46.4	5.1502	2.18026	7.33046
46.5	5.13561	2.16491	7.30052
46.6	5.24414	2.27311	7.51725
46.7	5.14256	2.16927	7.31183
46.8	5.09888	2.1217	7.22058
46.9	5.16157	2.19131	7.35288
47	5.15818	2.18536	7.34354
47.1	5.18747	2.21618	7.40365
47.2	5.30159	2.32831	7.6299
47.3	5.20306	2.22782	7.43088
47.4	5.18119	2.20519	7.38638
47.5	5.20303	2.22929	7.43232
47.6	5.13892	2.1655	7.30442
47.7	5.14688	2.17859	7.32546
47.8	5.11588	2.13866	7.25454
47.9	5.15939	2.18672	7.34611
48	5.19309	2.22116	7.41425
48.1	5.17501	2.19949	7.3745
48.2	5.15758	2.19019	7.34777
48.3	5.05392	2.08427	7.13819
48.4	5.2245	2.25513	7.47963
48.5	5.12872	2.15801	7.28673
48.6	5.23617	2.26727	7.50344
48.7	5.2431	2.26877	7.51187
48.8	5.24632	2.27243	7.51875
48.9	5.08035	2.10723	7.18758
49	5.23992	2.26921	7.50913
49.1	5.20323	2.22589	7.42912
49.2	5.13142	2.15832	7.28974
49.3	5.14448	2.16894	7.31342
49.4	5.20379	2.2341	7.43789
49.5	5.15136	2.17508	7.32644
49.6	5.13157	2.15738	7.28894
49.7	5.22597	2.24982	7.47578
49.8	5.15923	2.17992	7.33914
49.9	5.14112	2.16497	7.30609
50	5.23767	2.25896	7.49662
50.1	5.26533	2.29719	7.56252
50.2	5.19301	2.22637	7.41938
50.3	5.09002	2.12237	7.21238
50.4	5.18126	2.20857	7.38983
50.5	5.15951	2.18895	7.34846
50.6	4.99803	2.03246	7.03049
50.7	5.04325	2.07454	7.1178
50.8	5.21523	2.24075	7.45598
50.9	5.06892	2.09158	7.1605
51	5.23666	2.26459	7.50125
51.1	5.10047	2.12931	7.22978
51.2	5.17074	2.20001	7.37075
51.3	5.2912	2.31561	7.60681
51.4	5.20015	2.22865	7.4288
51.5	5.09385	2.12795	7.2218
51.6	5.04501	2.07355	7.11856
51.7	5.2497	2.27927	7.52898
51.8	5.2287	2.25891	7.48761
51.9	5.22734	2.25432	7.48166
52	5.23569	2.25877	7.49446
52.1	5.034	2.06088	7.09488
52.2	4.98769	2.01745	7.00513
52.3	5.15545	2.18244	7.3379
52.4	5.09526	2.12408	7.21934
52.5	5.17043	2.19185	7.36228
52.6	5.13823	2.16479	7.30302
52.7	5.31841	2.34829	7.6667
52.8	5.24558	2.27487	7.52045
52.9	5.06533	2.09221	7.15754
53	5.1289	2.15307	7.28197
53.1	5.07166	2.10263	7.17429
53.2	5.11583	2.14799	7.26382
53.3	5.13752	2.16967	7.30719
53.4	5.28034	2.30686	7.5872
53.5	5.06348	2.09499	7.15847
53.6	5.06129	2.08314	7.14443
53.7	5.20059	2.23045	7.43104
53.8	5.02533	2.0552	7.08053
53.9	5.15034	2.17523	7.32557
54	5.21377	2.24484	7.45861
54.1	5.18172	2.21098	7.3927
54.2	4.98246	2.00705	6.98951
54.3	5.1561	2.18098	7.33708
54.4	5.2735	2.29701	7.57051
54.5	5.13019	2.15326	7.28345
54.6	5.25619	2.27985	7.53604
54.7	5.13091	2.15849	7.28939
54.8	5.21283	2.24176	7.45458
54.9	5.22131	2.25161	7.47292
55	5.07944	2.10673	7.18616
55.1	5.23654	2.26624	7.50278
55.2	5.25795	2.29111	7.54906
55.3	5.19915	2.22779	7.42694
55.4	5.14198	2.16956	7.31154
55.5	5.13373	2.15678	7.29051
55.6	5.13354	2.1566	7.29014
55.7	5.19571	2.21891	7.41462
55.8	5.15721	2.1798	7.33701
55.9	5.16719	2.19389	7.36107
56	5.11248	2.14066	7.25314
56.1	5.03197	2.06048	7.09245
56.2	5.09488	2.11536	7.21023
56.3	5.28485	2.30577	7.59062
56.4	5.31381	2.33972	7.65352
56.5	5.20405	2.22258	7.42662
56.6	5.1397	2.16581	7.30551
56.7	5.08776	2.11747	7.20523
56.8	5.26469	2.29197	7.55666
56.9	5.0999	2.12643	7.22632
57	5.14157	2.1689	7.31047
57.1	5.12779	2.15568	7.28347
57.2	5.25196	2.28634	7.5383
57.3	5.16064	2.19082	7.35146
57.4	5.24515	2.27306	7.5182
57.5	5.07732	2.10341	7.18073
57.6	5.22642	2.24859	7.47501
57.7	5.03849	2.06188	7.10037
57.8	5.10315	2.12802	7.23117
57.9	4.98706	2.01636	7.00343
58	5.19279	2.21618	7.40897
58.1	5.11718	2.14813	7.26531
58.2	4.99344	2.02427	7.01772
58.3	5.02206	2.04998	7.07204
58.4	5.16115	2.18831	7.34946
58.5	5.08038	2.10724	7.18762
58.6	5.16344	2.19184	7.35528
58.7	5.26337	2.29308	7.55645
58.8	5.14866	2.1784	7.32706
58.9	5.28269	2.31319	7.59588
59	5.11161	2.14001	7.25162
59.1	5.10446	2.13315	7.23761
59.2	5.07688	2.10212	7.179
59.3	5.14722	2.17952	7.32674
59.4	5.01802	2.04987	7.06789
59.5	5.12722	2.15469	7.28191
59.6	5.21898	2.24889	7.46787
59.7	5.15159	2.1792	7.33079
59.8	5.20099	2.22618	7.42717
59.9	5.17546	2.19827	7.37374
60	5.19365	2.21825	7.4119
60.1	5.1571	2.18639	7.34349
60.2	5.18276	2.21297	7.39573
60.3	5.16429	2.19477	7.35906
60.4	5.20759	2.23808	7.44567
60.5	5.18561	2.21416	7.39977
60.6	5.16214	2.1884	7.35055
60.7	5.15228	2.17795	7.33022
60.8	5.19591	2.2231	7.41901
60.9	5.14407	2.16838	7.31245
61	5.1681	2.19134	7.35944
61.1	5.18768	2.21938	7.40707
61.2	5.09519	2.12369	7.21888
61.3	5.06063	2.0916	7.15223
61.4	5.15456	2.18022	7.33478
61.5	5.11917	2.14151	7.26069
61.6	5.25906	2.28472	7.54378
61.7	5.24306	2.26343	7.50648
61.8	5.06605	2.09337	7.15942
61.9	5.10933	2.13694	7.24627
62	5.09493	2.1242	7.21913
62.1	5.21079	2.2432	7.45399
62.2	5.09879	2.12535	7.22413
62.3	5.04292	2.06933	7.11225
62.4	5.11827	2.14226	7.26053
62.5	5.05521	2.08038	7.13559
62.6	5.27248	2.29995	7.57243
62.7	5.11938	2.14416	7.26354
62.8	5.10757	2.12976	7.23733
62.9	5.13473	2.16358	7.29831
63	5.21259	2.24098	7.45357
63.1	5.15124	2.18218	7.33342
63.2	5.11536	2.14692	7.26228
63.3	5.11157	2.14374	7.25532
63.4	5.28222	2.31045	7.59266
63.5	5.24579	2.27386	7.51965
63.6	5.1814	2.20783	7.38923
63.7	5.24354	2.27374	7.51729
63.8	5.27101	2.29957	7.57057
63.9	5.11996	2.14277	7.26273
64	5.31581	2.3448	7.66061
64.1	5.18389	2.21273	7.39661
64.2	5.1752	2.1986	7.37381
64.3	5.0668	2.09596	7.16277
64.4	4.92964	1.95834	6.88798
64.5	5.27306	2.29781	7.57087
64.6	5.04699	2.06949	7.11648
64.7	5.06551	2.09755	7.16306
64.8	5.21993	2.25269	7.47262
64.9	5.18559	2.21764	7.40322
65	5.22841	2.25571	7.48412
65.1	5.30789	2.3369	7.64479
65.2	5.13059	2.15492	7.28551
65.3	5.12677	2.15016	7.27693
65.4	5.21901	2.24619	7.4652
65.5	5.12165	2.152	7.27365
65.6	5.18196	2.20702	7.38898
65.7	5.1072	2.1326	7.2398
65.8	5.2133	2.23641	7.44971
65.9	5.19158	2.2168	7.40838
66	5.13169	2.16021	7.2919
66.1	5.13534	2.16421	7.29955
66.2	5.17179	2.202	7.37379
66.3	5.09011	2.11567	7.20579
66.4	5.07091	2.1008	7.17171
66.5	5.10493	2.13898	7.24391
66.6	5.19965	2.22775	7.4274
66.7	5.188	2.21354	7.40153
66.8	5.1322	2.16533	7.29753
66.9	5.02433	2.05412	7.07845
67	5.25332	2.27977	7.53309
67.1	5.0475	2.07169	7.11919
67.2	5.2441	2.27238	7.51647
67.3	5.12625	2.15241	7.27866
67.4	5.23973	2.26769	7.50741
67.5	5.16372	2.18624	7.34995
67.6	5.17597	2.20018	7.37614
67.7	5.12846	2.15328	7.28175
67.8	5.11023	2.13488	7.24511
67.9	5.06964	2.0967	7.16634
68	5.27595	2.29953	7.57548
68.1	5.19739	2.21841	7.41579
68.2	5.20574	2.2331	7.43884
68.3	5.14481	2.16929	7.3141
68.4	5.19748	2.22166	7.41915
68.5	5.17981	2.20385	7.38366
68.6	5.20131	2.23093	7.43224
68.7	5.21785	2.24535	7.4632
68.8	5.17235	2.19789	7.37024
68.9	5.0691	2.0969	7.166
69	5.04869	2.07877	7.12746
69.1	5.13961	2.16982	7.30943
69.2	5.18075	2.21024	7.391
69.3	5.13827	2.16579	7.30406
69.4	5.24985	2.27599	7.52584
69.5	5.20154	2.23297	7.43451
69.6	5.06269	2.09549	7.15818
69.7	5.18165	2.21204	7.39369
69.8	5.18318	2.2072	7.39038
69.9	5.21888	2.24169	7.46057
70	5.1189	2.14399	7.26289
70.1	5.13241	2.15616	7.28857
70.2	5.144	2.16969	7.31369
70.3	5.17109	2.19769	7.36878
70.4	5.18108	2.20528	7.38635
70.5	5.25476	2.27879	7.53354
70.6	5.17756	2.20584	7.3834
70.7	5.24601	2.26901	7.51502
70.8	5.06725	2.09479	7.16204
70.9	5.26372	2.2917	7.55542
71	5.04313	2.07351	7.11664
71.1	5.02011	2.05219	7.0723
71.2	4.99612	2.03014	7.02627
71.3	5.10571	2.13822	7.24392
71.4	5.25354	2.28057	7.53412
71.5	5.17948	2.2064	7.38588
71.6	5.22041	2.25066	7.47107
71.7	5.30452	2.33399	7.63851
71.8	5.11157	2.13985	7.25142
71.9	5.07341	2.09686	7.17026
72	5.19354	2.22089	7.41443
72.1	5.22136	2.24449	7.46585
72.2	5.08939	2.11662	7.206
72.3	5.17307	2.2024	7.37548
72.4	5.24326	2.26656	7.50982
72.5	5.21198	2.23904	7.45102
72.6	5.11148	2.13811	7.24959
72.7	5.12781	2.152	7.27981
72.8	5.27555	2.30018	7.57572
72.9	5.13347	2.16627	7.29974
73	5.09279	2.12922	7.22201
73.1	5.1382	2.16816	7.30637
73.2	5.13765	2.16548	7.30313
73.3	5.14879	2.17843	7.32722
73.4	5.0803	2.10967	7.18997
73.5	5.1077	2.12875	7.23645
73.6	5.09804	2.12511	7.22314
73.7	5.18459	2.21	7.39459
73.8	5.10893	2.13859	7.24752
73.9	5.13412	2.16377	7.29788
74	5.15503	2.18271	7.33774
74.1	5.21719	2.24439	7.46158
74.2	5.06997	2.09374	7.16371
74.3	5.12721	2.15094	7.27815
74.4	5.22379	2.24965	7.47344
