0.078425 0.032066
0.13071 0.031435
0.18299 0.032076
0.23527 0.029874
0.28756 0.030401
0.33984 0.029674
0.39212 0.031297
0.44441 0.02995
0.49669 0.030729
0.54897 0.031165
0.60126 0.031109
0.65354 0.031765
0.70582 0.03213
0.7581 0.033007
0.81039 0.033484
0.86267 0.03574
0.91495 0.03909
0.96724 0.049188
1.0195 1.2892
1.0718 1.3991
1.1241 1.3384
1.1764 1.2852
1.2287 1.2376
1.2809 1.1854
1.3332 1.148
1.3855 1.1115
1.4378 1.0796
1.4901 1.0508
1.5424 1.0278
1.5946 1.0093
1.6469 0.99201
1.6992 0.97905
1.7515 0.97232
1.8038 0.96534
1.856 0.96523
1.9083 0.96913
1.9606 0.97196
2.0129 0.98078
2.0652 0.98857
2.1175 0.99368
2.1697 1.0006
2.222 1.0035
2.2743 1.0027
2.3266 1.0049
2.3789 1.0032
2.4312 1.0065
2.4834 1.0034
2.5357 1.0028
2.588 1.0024
2.6403 1.0025
2.6926 1.0005
2.7449 0.99931
2.7971 0.99919
2.8494 0.99808
2.9017 0.99786
2.954 0.99778
3.0063 0.99807
3.0586 0.99881
3.1108 0.99905
3.1631 0.99816
3.2154 0.99819
3.2677 0.99939
3.32 0.99859
3.3723 1
3.4245 0.9993
3.4768 0.99907
3.5291 1
3.5814 0.99818
3.6337 0.99937
3.686 0.99988
3.7382 0.99953
3.7905 0.99841
3.8428 0.99789
3.8951 0.9991
3.9474 0.99908
3.9997 0.99917
4.0519 0.99885
4.1042 0.99865
4.1565 0.99872
4.2088 0.99923
4.2611 0.99946
4.3134 0.99798
4.3656 0.99949
4.4179 0.9997
4.4702 0.99947
4.5225 0.99838
4.5748 0.99894
4.6271 0.99982
4.6793 0.99829
4.7316 1
4.7839 0.99925
4.8362 0.99939
4.8885 0.99831
4.9407 0.9988
4.993 0.9984
5.0453 0.99931
5.0976 0.99863
5.1499 0.99919
5.2022 0.99926
