0.089774 0.025406
0.14962 0.026551
0.20947 0.027908
0.26932 0.027791
0.32917 0.028107
0.38902 0.026876
0.44887 0.028554
0.50872 0.028068
0.56857 0.029487
0.62842 0.030405
0.68827 0.030265
0.74811 0.031204
0.80796 0.032931
0.86781 0.035823
0.92766 0.041272
0.98751 0.42136
1.0474 1.2522
1.1072 1.2194
1.1671 1.1879
1.2269 1.155
1.2868 1.1233
1.3466 1.1008
1.4065 1.0737
1.4663 1.0544
1.5262 1.0354
1.586 1.0212
1.6459 1.0083
1.7057 0.99852
1.7656 0.99026
1.8254 0.98481
1.8852 0.98295
1.9451 0.98444
2.0049 0.98871
2.0648 0.99289
2.1246 0.99259
2.1845 0.99835
2.2443 0.99891
2.3042 0.99983
2.364 0.99911
2.4239 0.99953
2.4837 0.99927
2.5436 0.99858
2.6034 0.99914
2.6633 0.99969
2.7231 0.99931
2.783 0.99912
2.8428 0.99996
2.9027 0.99849
2.9625 0.99693
3.0224 0.99771
3.0822 0.99969
3.1421 0.99847
3.2019 0.99782
3.2618 0.9986
3.3216 0.99903
3.3815 0.99948
3.4413 0.99813
3.5012 0.99832
3.561 0.99857
3.6209 0.9978
3.6807 0.99898
3.7406 0.99795
3.8004 0.99958
3.8603 0.99928
3.9201 0.99897
3.98 0.99943
4.0398 0.99897
4.0997 0.99873
4.1595 0.99909
4.2194 0.99787
4.2792 0.99935
4.3391 0.9983
4.3989 0.9981
4.4588 0.99852
4.5186 0.99929
4.5785 0.99931
4.6383 0.99888
4.6982 0.99805
4.758 0.99859
4.8179 0.999
4.8777 0.99919
4.9376 0.99877
4.9974 0.99835
5.0573 0.99827
5.1171 0.99774
5.177 0.99853
5.2368 0.99857
5.2967 0.99909
5.3565 0.99858
5.4163 0.99875
5.4762 0.99857
5.536 0.99891
5.5959 0.9984
5.6557 0.99912
5.7156 0.99853
5.7754 0.999
5.8353 0.999
5.8951 0.99856
5.955 0.99876
