0.062246 0.045633
0.10374 0.036585
0.14524 0.039099
0.18674 0.036616
0.22823 0.035006
0.26973 0.036373
0.31123 0.03552
0.35273 0.035627
0.39422 0.035464
0.43572 0.036431
0.47722 0.035645
0.51871 0.036496
0.56021 0.036704
0.60171 0.036164
0.6432 0.03621
0.6847 0.036033
0.7262 0.035583
0.7677 0.034362
0.80919 0.033902
0.85069 0.032787
0.89219 0.031131
0.93368 0.029972
0.97518 0.034584
1.0167 2.1568
1.0582 2.1236
1.0997 1.9
1.1412 1.7046
1.1827 1.541
1.2242 1.4048
1.2657 1.2883
1.3072 1.1929
1.3487 1.1128
1.3902 1.0458
1.4316 0.99273
1.4731 0.94949
1.5146 0.91547
1.5561 0.88939
1.5976 0.8717
1.6391 0.85996
1.6806 0.85431
1.7221 0.85718
1.7636 0.86654
1.8051 0.88281
1.8466 0.90303
1.8881 0.93123
1.9296 0.96012
1.9711 0.99292
2.0126 1.0283
2.0541 1.0526
2.0956 1.0675
2.1371 1.0699
2.1786 1.0687
2.2201 1.0627
2.2616 1.0531
2.3031 1.0422
2.3446 1.0309
2.3861 1.0189
2.4276 1.0094
2.4691 0.99999
2.5106 0.992
2.5521 0.98654
2.5936 0.97952
2.6351 0.9775
2.6766 0.9759
2.7181 0.97522
2.7596 0.97747
2.8011 0.98004
2.8426 0.98412
2.884 0.98835
2.9255 0.99333
2.967 0.99774
3.0085 1.0025
3.05 1.0061
3.0915 1.0075
3.133 1.0085
3.1745 1.0096
3.216 1.0104
3.2575 1.0086
3.299 1.008
3.3405 1.0069
3.382 1.0036
3.4235 1.0025
3.465 1.0007
3.5065 0.99967
3.548 0.99762
3.5895 0.99665
3.631 0.99563
3.6725 0.99596
3.714 0.99582
3.7555 0.99556
3.797 0.9963
3.8385 0.99603
3.88 0.99725
3.9215 0.99827
3.963 0.99861
4.0045 1
4.046 1
4.0875 1.0011
4.129 1.0017
