0.059128 0.074246
0.098547 0.065711
0.13797 0.061933
0.17738 0.059309
0.2168 0.058196
0.25622 0.05542
0.29564 0.056052
0.33506 0.058649
0.37448 0.056649
0.4139 0.055227
0.45331 0.057165
0.49273 0.055258
0.53215 0.054376
0.57157 0.054702
0.61099 0.055199
0.65041 0.0544
0.68983 0.053653
0.72925 0.053852
0.76866 0.052496
0.80808 0.052401
0.8475 0.051728
0.88692 0.050787
0.92634 0.049057
0.96576 0.047378
1.0052 1.8519
1.0446 2.5096
1.084 2.1695
1.1234 1.8933
1.1629 1.6655
1.2023 1.4865
1.2417 1.3332
1.2811 1.2088
1.3205 1.1099
1.3599 1.0297
1.3994 0.96279
1.4388 0.91302
1.4782 0.87164
1.5176 0.844
1.557 0.82323
1.5965 0.81117
1.6359 0.8078
1.6753 0.81356
1.7147 0.82437
1.7541 0.84468
1.7935 0.86988
1.833 0.90006
1.8724 0.93685
1.9118 0.97455
1.9512 1.0156
1.9906 1.0602
2.0301 1.0974
2.0695 1.1138
2.1089 1.1156
2.1483 1.1095
2.1877 1.0949
2.2272 1.0768
2.2666 1.0566
2.306 1.0377
2.3454 1.0189
2.3848 1.0032
2.4242 0.98965
2.4637 0.97774
2.5031 0.96917
2.5425 0.96304
2.5819 0.95967
2.6213 0.95729
2.6608 0.95819
2.7002 0.96181
2.7396 0.9669
2.779 0.97369
2.8184 0.98156
2.8579 0.98895
2.8973 0.99591
2.9367 1.0053
2.9761 1.0116
3.0155 1.0175
3.0549 1.0212
3.0944 1.0225
3.1338 1.0215
3.1732 1.0202
3.2126 1.0166
3.252 1.0132
3.2915 1.0093
3.3309 1.0051
3.3703 1.0014
3.4097 0.99826
3.4491 0.99505
3.4886 0.99278
3.528 0.99083
3.5674 0.99026
3.6068 0.98998
3.6462 0.99078
3.6856 0.99108
3.7251 0.99254
3.7645 0.99381
3.8039 0.99617
3.8433 0.99747
3.8827 1.0003
3.9222 1.0023
