0.056554 0.071779
0.094257 0.067398
0.13196 0.073984
0.16966 0.075205
0.20736 0.085056
0.24507 0.078789
0.28277 0.075854
0.32047 0.071769
0.35817 0.072822
0.39588 0.081339
0.43358 0.085769
0.47128 0.082096
0.50899 0.080671
0.54669 0.077865
0.58439 0.075964
0.62209 0.077946
0.6598 0.078498
0.6975 0.076079
0.7352 0.074653
0.7729 0.072976
0.81061 0.074014
0.84831 0.073523
0.88601 0.071848
0.92371 0.070267
0.96142 0.06827
0.99912 1.7221
1.0368 2.9799
1.0745 2.4715
1.1122 2.0772
1.1499 1.7682
1.1876 1.5317
1.2253 1.3433
1.263 1.1973
1.3007 1.0775
1.3384 0.98549
1.3761 0.9168
1.4138 0.86145
1.4516 0.81712
1.4893 0.79168
1.527 0.76809
1.5647 0.75852
1.6024 0.75701
1.6401 0.76431
1.6778 0.78183
1.7155 0.80807
1.7532 0.84465
1.7909 0.882
1.8286 0.9266
1.8663 0.97339
1.904 1.0211
1.9417 1.0688
1.9794 1.1171
2.0171 1.1621
2.0548 1.1775
2.0925 1.1716
2.1302 1.1494
2.1679 1.1217
2.2056 1.0905
2.2433 1.0599
2.281 1.0313
2.3187 1.006
2.3564 0.98323
2.3941 0.96305
2.4318 0.9489
2.4695 0.93875
2.5072 0.93278
2.5449 0.93014
2.5826 0.93266
2.6203 0.93744
2.658 0.94604
2.6957 0.9551
2.7334 0.96783
2.7711 0.98043
2.8088 0.99489
2.8465 1.0067
2.8842 1.0183
2.922 1.028
2.9597 1.034
2.9974 1.0384
3.0351 1.04
3.0728 1.0387
3.1105 1.035
3.1482 1.0293
3.1859 1.0217
3.2236 1.0131
3.2613 1.0057
3.299 0.99835
3.3367 0.99256
3.3744 0.98651
3.4121 0.98335
3.4498 0.98099
3.4875 0.97891
3.5252 0.97953
3.5629 0.98132
3.6006 0.98431
3.6383 0.98632
3.676 0.98995
3.7137 0.99394
3.7514 0.99791
