0.054377 0.13912
0.090628 0.13595
0.12688 0.11363
0.16313 0.12278
0.19938 0.13988
0.23563 0.1405
0.27188 0.1112
0.30813 0.12558
0.34438 0.12316
0.38064 0.10915
0.41689 0.10609
0.45314 0.10292
0.48939 0.10586
0.52564 0.10943
0.56189 0.11126
0.59814 0.10605
0.63439 0.10289
0.67064 0.096584
0.7069 0.09969
0.74315 0.098284
0.7794 0.097706
0.81565 0.097677
0.8519 0.095973
0.88815 0.096169
0.9244 0.10151
0.96065 0.099828
0.9969 1.8387
1.0332 3.5146
1.0694 2.7748
1.1057 2.2332
1.1419 1.8287
1.1782 1.5354
1.2144 1.3081
1.2507 1.1456
1.2869 1.0158
1.3232 0.91501
1.3594 0.83545
1.3957 0.77949
1.4319 0.74023
1.4682 0.7163
1.5044 0.70317
1.5407 0.69815
1.5769 0.70596
1.6132 0.71916
1.6494 0.7456
1.6857 0.78024
1.7219 0.82748
1.7582 0.88269
1.7944 0.94198
1.8307 1.0018
1.8669 1.0566
1.9032 1.1061
1.9394 1.1516
1.9757 1.1962
2.0119 1.2376
2.0482 1.2464
2.0844 1.2199
2.1207 1.1776
2.1569 1.1256
2.1932 1.0779
2.2294 1.0329
2.2657 0.99384
2.3019 0.96114
2.3382 0.93558
2.3744 0.91618
2.4107 0.90203
2.4469 0.89549
2.4832 0.89251
2.5194 0.89741
2.5557 0.90674
2.5919 0.91925
2.6282 0.93449
2.6645 0.95631
2.7007 0.97738
2.737 0.997
2.7732 1.0174
2.8095 1.0329
2.8457 1.0465
2.882 1.0565
2.9182 1.0638
2.9545 1.0647
2.9907 1.0636
3.027 1.0582
3.0632 1.0481
3.0995 1.0355
3.1357 1.022
3.172 1.0085
3.2082 0.99572
3.2445 0.98545
3.2807 0.97671
3.317 0.96935
3.3532 0.96504
3.3895 0.96306
3.4257 0.96234
3.462 0.96413
3.4982 0.96911
3.5345 0.97452
3.5707 0.98208
3.607 0.98891
