0.066146 0.041933
0.11024 0.041735
0.15434 0.040231
0.19844 0.040919
0.24253 0.040198
0.28663 0.040866
0.33073 0.042179
0.37483 0.041288
0.41892 0.0409
0.46302 0.041122
0.50712 0.040505
0.55122 0.039391
0.59531 0.039326
0.63941 0.039131
0.68351 0.038694
0.7276 0.03827
0.7717 0.037484
0.8158 0.036937
0.8599 0.035419
0.90399 0.034229
0.94809 0.03579
0.99219 0.71323
1.0363 1.931
1.0804 1.77
1.1245 1.6229
1.1686 1.4994
1.2127 1.3939
1.2568 1.3028
1.3009 1.2208
1.345 1.1531
1.3891 1.094
1.4332 1.0451
1.4773 1.005
1.5214 0.97062
1.5655 0.94723
1.6095 0.92589
1.6536 0.91147
1.6977 0.90249
1.7418 0.90248
1.7859 0.9044
1.83 0.91322
1.8741 0.92495
1.9182 0.94339
1.9623 0.96428
2.0064 0.98981
2.0505 1.0119
2.0946 1.0258
2.1387 1.0333
2.1828 1.0353
2.2269 1.0354
2.271 1.0328
2.3151 1.0288
2.3592 1.0239
2.4033 1.0182
2.4474 1.0115
2.4915 1.0069
2.5356 1.0019
2.5797 0.99742
2.6238 0.99348
2.6679 0.99221
2.712 0.98906
2.7561 0.98907
2.8002 0.98961
2.8443 0.98943
2.8884 0.99144
2.9325 0.9922
2.9766 0.99425
3.0207 0.99687
3.0648 0.9995
3.1089 0.99986
3.153 1.0016
3.197 1.003
3.2411 1.0023
3.2852 1.003
3.3293 1.0039
3.3734 1.0028
3.4175 1.0028
3.4616 1.0016
3.5057 1.0016
3.5498 0.99998
3.5939 0.99932
3.638 0.99888
3.6821 0.99865
3.7262 0.99942
3.7703 0.99868
3.8144 0.99883
3.8585 0.99733
3.9026 0.99864
3.9467 0.99796
3.9908 0.99854
4.0349 0.99888
4.079 0.99916
4.1231 0.99964
4.1672 1
4.2113 0.9998
4.2554 1.0007
4.2995 1.0003
4.3436 1.0005
4.3877 1.0007
