0.071253 0.02738
0.11876 0.027084
0.16626 0.027047
0.21376 0.027023
0.26126 0.027887
0.30877 0.026692
0.35627 0.026156
0.40377 0.027293
0.45127 0.026246
0.49877 0.025638
0.54628 0.025183
0.59378 0.024917
0.64128 0.023887
0.68878 0.022693
0.73629 0.022726
0.78379 0.022695
0.83129 0.022276
0.87879 0.022785
0.9263 0.025272
0.9738 0.036575
1.0213 1.6331
1.0688 1.6069
1.1163 1.5069
1.1638 1.413
1.2113 1.3349
1.2588 1.2673
1.3063 1.2052
1.3538 1.1503
1.4013 1.1034
1.4488 1.0632
1.4963 1.0279
1.5438 0.99939
1.5913 0.97834
1.6388 0.9588
1.6863 0.9482
1.7338 0.93779
1.7813 0.93516
1.8288 0.93617
1.8763 0.94549
1.9238 0.95198
1.9713 0.9648
2.0188 0.98274
2.0664 0.99608
2.1139 1.0049
2.1614 1.0112
2.2089 1.0145
2.2564 1.0166
2.3039 1.016
2.3514 1.0135
2.3989 1.0142
2.4464 1.0117
2.4939 1.0073
2.5414 1.0042
2.5889 1.003
2.6364 1.0008
2.6839 0.99897
2.7314 0.9964
2.7789 0.9957
2.8264 0.99499
2.8739 0.99517
2.9214 0.9942
2.9689 0.99558
3.0164 0.99627
3.0639 0.99697
3.1114 0.99896
3.1589 0.99881
3.2064 1.0004
3.2539 1.0001
3.3014 1.0006
3.3489 1.0004
3.3964 1.0011
3.4439 1.0012
3.4914 1.0004
3.5389 1.0008
3.5864 0.99966
3.6339 0.99936
3.6814 0.99988
3.7289 0.99904
3.7764 0.99915
3.8239 0.99855
3.8714 0.99901
3.9189 0.99886
3.9664 0.99828
4.0139 0.99942
4.0614 0.99937
4.1089 0.99907
4.1565 0.99952
4.204 0.99953
4.2515 1.0009
4.299 0.99979
4.3465 1.0002
4.394 1.0001
4.4415 0.9989
4.489 0.99928
4.5365 0.99907
4.584 1.0002
4.6315 1.0005
4.679 1.0002
4.7265 0.99885
