0.94   -1.49262e-05    0.000243784   -8.04108e-05
0.96    1.83535e-05    0.000265299   -5.04306e-05
0.98    4.38748e-05    0.000263066   -5.65682e-05
1     6.0172e-05    0.000240031   -9.16391e-05
1.02    6.61765e-05    0.000201969   -0.000138992
1.04    6.14421e-05    0.000156241   -0.000179084
1.06    4.63064e-05    0.000110611   -0.000195362
1.08    2.16998e-05    7.22417e-05   -0.000179053
1.1   -1.10513e-05     4.5993e-05   -0.000130128
1.12   -5.03272e-05    3.31745e-05   -5.41369e-05
1.14   -9.43466e-05    3.21886e-05    3.91495e-05
1.16   -0.000141125    4.01448e-05    0.000132993
1.18   -0.000188737    5.37792e-05    0.000205488
1.2   -0.000235873    6.90932e-05    0.000241086
1.22    -0.00028173    8.12287e-05     0.00023961
1.24   -0.000325474    8.53088e-05    0.000213127
1.26   -0.000366013    7.77771e-05    0.000177759
1.28   -0.000402088    5.81639e-05    0.000150776
1.3   -0.000432545    2.99044e-05     0.00014756
1.32   -0.000456844   -6.16399e-07     0.00017259
1.34   -0.000475157   -2.64263e-05    0.000214905
1.36   -0.000487997   -4.27133e-05    0.000256067
1.38   -0.000495968    -4.8213e-05    0.000283883
1.4   -0.000500009   -4.41465e-05    0.000296339
1.42   -0.000501413   -3.31337e-05     0.00029355
1.44   -0.000501443   -1.94449e-05    0.000271855
1.46   -0.000501113   -8.77644e-06    0.000227686
1.48   -0.000501115     -6.295e-06    0.000166875
1.5   -0.000501773   -1.45102e-05    0.000107782
1.52   -0.000503103   -3.27174e-05    7.18319e-05
1.54   -0.000505056   -5.82846e-05    6.75296e-05
1.56   -0.000507897   -8.91627e-05    8.10642e-05
1.58   -0.000512043   -0.000125746    8.62346e-05
1.6   -0.000517691   -0.000169824    6.72258e-05
1.62   -0.000524992   -0.000221653    2.90304e-05
1.64   -0.000534086   -0.000278506   -1.42637e-05
1.66   -0.000545057   -0.000335201   -5.20913e-05
1.68   -0.000558063    -0.00038586   -7.59029e-05
1.7   -0.000573318    -0.00042589   -7.76133e-05
1.72     -0.0005911    -0.00045255   -5.67752e-05
1.74   -0.000611576   -0.000464331   -2.60244e-05
1.76   -0.000634581   -0.000460824   -2.14303e-06
1.78   -0.000659569   -0.000443232    1.12512e-05
1.8   -0.000685308   -0.000414602    2.72232e-05
1.82   -0.000709712   -0.000379337    5.84685e-05
1.84   -0.000730367   -0.000341755    0.000100267
1.86   -0.000745171   -0.000304896    0.000131726
1.88   -0.000752582   -0.000270906    0.000134658
1.9   -0.000751535   -0.000242249    0.000109857
1.92   -0.000741435   -0.000221378    7.07047e-05
1.94    -0.00072215   -0.000208628    2.47785e-05
1.96   -0.000693926   -0.000200856   -3.00939e-05
1.98   -0.000657489   -0.000192536   -9.00307e-05
2   -0.000614227   -0.000178184   -0.000132968
2.02   -0.000566073   -0.000154441   -0.000131874
2.04   -0.000515355   -0.000121369   -8.01444e-05
2.06   -0.000464677   -8.21419e-05   -1.24046e-06
2.08   -0.000416622   -4.11827e-05     6.8128e-05
2.1   -0.000373535   -2.45496e-06    0.000103792
2.12   -0.000337406    3.05382e-05    0.000105124
2.14   -0.000309623    5.33582e-05     8.5711e-05
2.16    -0.00029065    6.01141e-05    5.91979e-05
2.18   -0.000279815    4.56071e-05    3.19499e-05
2.2   -0.000275416    8.93271e-06     4.5655e-06
2.22   -0.000275398   -4.45311e-05   -2.61553e-05
2.24    -0.00027769   -0.000104458   -6.47654e-05
2.26   -0.000280341   -0.000159034    -0.00010957
2.28   -0.000281763    -0.00019833   -0.000148539
2.3   -0.000280747   -0.000216432   -0.000164345
2.32   -0.000276228    -0.00021196     -0.0001468
2.34   -0.000267379   -0.000187512   -0.000103483
2.36   -0.000253903   -0.000148729   -5.83328e-05
2.38   -0.000236132   -0.000103156   -3.99073e-05
2.4   -0.000214849    -5.8652e-05   -6.76184e-05
2.42   -0.000191176   -2.15822e-05   -0.000141171
2.44   -0.000166507    4.24886e-06   -0.000238215
2.46   -0.000142437    1.77055e-05   -0.000324264
2.48   -0.000120472    2.02479e-05   -0.000369989
2.5   -0.000101563    1.59608e-05     -0.0003648
2.52   -8.57983e-05    1.07311e-05   -0.000318939
2.54   -7.25143e-05    1.00891e-05    -0.00025628
2.56   -6.07442e-05    1.63914e-05   -0.000206083
2.58    -4.9614e-05    2.75712e-05   -0.000192876
2.6   -3.85493e-05    3.88132e-05   -0.000221403
2.62   -2.74302e-05    4.58924e-05   -0.000271171
2.64   -1.66324e-05    4.82936e-05   -0.000311877
2.66   -6.78855e-06    4.95299e-05    -0.00032702
2.68    1.48927e-06    5.47668e-05   -0.000321967
2.7    7.72136e-06    6.72754e-05   -0.000311351
2.72    1.16052e-05    8.49204e-05   -0.000299047
2.74    1.32225e-05    9.92697e-05    -0.00027079
2.76    1.31761e-05    9.91096e-05   -0.000208272
2.78    1.22654e-05    7.67119e-05   -0.000108717
2.8    1.12543e-05    3.27026e-05    7.02391e-06
2.82    1.07469e-05   -2.43558e-05    0.000102227
2.84    1.12308e-05   -8.25998e-05    0.000143946
2.86    1.30703e-05   -0.000131689    0.000122994
2.88    1.63104e-05   -0.000165443    6.15815e-05
2.9    2.06285e-05   -0.000182108   -1.87679e-06
2.92    2.55076e-05   -0.000183381   -4.05262e-05
2.94     3.0482e-05   -0.000173482   -5.24192e-05
2.96    3.49432e-05   -0.000157612   -5.15821e-05
2.98     3.8217e-05   -0.000139941   -5.30681e-05
3    3.98099e-05   -0.000122817   -6.58478e-05
3.02    3.95024e-05   -0.000107608   -9.37009e-05
3.04    3.73379e-05   -9.51934e-05   -0.000137376
3.06    3.34545e-05   -8.55717e-05   -0.000190754
3.08    2.79648e-05   -7.71268e-05   -0.000233884
3.1    2.09675e-05   -6.66283e-05   -0.000238187
3.12    1.27175e-05   -5.04123e-05   -0.000188891
3.14    3.62545e-06   -2.62458e-05   -0.000104535
3.16   -5.84049e-06    4.94864e-06   -2.87225e-05
3.18   -1.53438e-05    3.86179e-05    3.69803e-06
3.2    -2.4875e-05    6.77174e-05    -8.1948e-06
3.22   -3.47037e-05    8.57284e-05   -4.06467e-05
3.24   -4.51836e-05    8.98049e-05   -7.28634e-05
3.26   -5.64404e-05     8.1488e-05   -9.89526e-05
3.28   -6.82773e-05    6.50219e-05   -0.000116561
3.3   -8.01943e-05    4.51138e-05   -0.000116404
3.32   -9.15758e-05    2.53152e-05   -9.04386e-05
3.34   -0.000101629    7.05662e-06   -4.68736e-05
3.36   -0.000109544   -1.04693e-05   -7.07342e-06
3.38   -0.000114648   -2.94704e-05    1.56023e-05
3.4   -0.000116586   -5.16019e-05    2.29264e-05
3.42   -0.000115211   -7.57147e-05    1.89456e-05
3.44   -0.000110445   -9.80569e-05    3.18929e-06
3.46   -0.000102672   -0.000114353   -1.95559e-05
3.48   -9.27955e-05   -0.000121977   -3.21941e-05
3.5   -8.19435e-05   -0.000120972    -2.0585e-05
3.52   -7.09573e-05   -0.000112935    9.28667e-06
3.54   -6.02167e-05   -9.88607e-05    3.69031e-05
3.56   -4.96626e-05   -7.81103e-05     4.4804e-05
3.58   -3.89212e-05   -4.96037e-05    3.09526e-05
3.6    -2.7698e-05   -1.27574e-05    8.06235e-06
3.62   -1.59396e-05    3.06372e-05   -8.83325e-06
3.64    -3.6638e-06    7.46626e-05   -1.30409e-05
3.66     9.0807e-06    0.000110971   -6.49737e-06
3.68    2.21909e-05    0.000133161    7.28141e-06
3.7    3.55533e-05    0.000140176    2.84922e-05
3.72     4.8978e-05    0.000136116     6.0616e-05
3.74    6.22312e-05    0.000127243    0.000104261
3.76    7.50312e-05    0.000119038    0.000154075
3.78    8.71386e-05    0.000115398    0.000200063
3.8    9.82601e-05     0.00011989    0.000228558
3.82    0.000107956    0.000136156    0.000222982
3.84    0.000115521    0.000165968     0.00017337
3.86     0.00011985    0.000206961    8.80657e-05
3.88    0.000119672    0.000252348   -8.15502e-06
3.9      0.0001138    0.000293075   -8.86984e-05
3.92    0.000101445     0.00032137   -0.000137713
3.94    8.25619e-05    0.000333419   -0.000150667
3.96    5.80718e-05    0.000329508   -0.000129923
3.98     2.9904e-05    0.000312569   -8.93682e-05
4    7.33052e-07    0.000286558   -5.71465e-05
4.02   -2.64304e-05    0.000255243   -5.97423e-05
4.04    -4.8805e-05    0.000221292   -9.93113e-05
4.06   -6.43637e-05    0.000185833   -0.000148981
4.08   -7.18762e-05    0.000148741   -0.000172156
4.1   -7.06629e-05     0.00010976   -0.000150285
4.12   -6.05284e-05    6.97937e-05   -9.69962e-05
4.14   -4.17654e-05    3.19721e-05   -4.78254e-05
4.16   -1.52916e-05    1.42803e-06    -3.6176e-05
4.18    1.72092e-05   -1.63261e-05   -7.20643e-05
4.2    5.35661e-05   -1.76611e-05   -0.000136116
4.22    9.15472e-05   -3.02224e-06   -0.000192847
4.24    0.000129007    2.23694e-05   -0.000213291
4.26    0.000164124    5.03507e-05   -0.000188757
4.28    0.000195442     7.3423e-05   -0.000129571
4.3     0.00022196    8.78975e-05   -5.57964e-05
4.32    0.000243053    9.47438e-05    1.29946e-05
4.34    0.000258599    9.72649e-05     6.4962e-05
4.36    0.000269028    9.74817e-05     0.00010013
4.38     0.00027495    9.43887e-05    0.000127893
4.4    0.000276902    8.53431e-05    0.000154533
4.42    0.000275334    6.91328e-05     0.00017198
4.44     0.00027073    4.82432e-05    0.000162037
4.46    0.000263708    2.92511e-05    0.000112948
4.48    0.000254839    2.07306e-05     3.2089e-05
4.5    0.000244347    2.94699e-05   -5.52579e-05
4.52    0.000232374     5.7515e-05   -0.000117359
4.54    0.000219217    0.000101939   -0.000133498
4.56    0.000205374    0.000156899    -0.00010997
4.58    0.000191548    0.000215836   -7.71752e-05
4.6    0.000178703    0.000272485   -6.53036e-05
4.62    0.000167834    0.000320976   -8.07195e-05
4.64    0.000159801    0.000355902   -0.000108351
4.66    0.000155293    0.000373326   -0.000132851
4.68    0.000154718    0.000372463   -0.000147288
4.7    0.000158229    0.000356237   -0.000145137
4.72    0.000165501    0.000330056   -0.000115838
4.74    0.000175516    0.000300808   -5.63968e-05
4.76    0.000186535    0.000276299    1.33307e-05
4.78    0.000196296    0.000263771    5.68856e-05
4.8    0.000202528    0.000267215    5.08836e-05
4.82    0.000203289    0.000285111    6.81622e-06
4.84    0.000197094    0.000310786   -3.61538e-05
4.86    0.000183192     0.00033491   -4.13185e-05
4.88    0.000161585    0.000348547    -9.1558e-07
4.9    0.000132771    0.000345416    6.28026e-05
4.92    9.76975e-05    0.000322573    0.000115753
4.94    5.77319e-05    0.000279723    0.000133285
4.96    1.46044e-05    0.000218624     0.00011313
4.98   -2.97677e-05    0.000143451    7.52732e-05
5   -7.35517e-05    6.07513e-05    4.77103e-05
5.02   -0.000115175   -2.23751e-05     4.8302e-05
5.04   -0.000153476   -0.000101093    7.88589e-05
5.06   -0.000187764    -0.00017365    0.000132471
5.08   -0.000217762   -0.000239535    0.000197803
5.1   -0.000243362   -0.000296793    0.000256381
5.12   -0.000264293   -0.000340334      0.0002857
5.14   -0.000279979   -0.000362696    0.000274245
5.16   -0.000289821   -0.000357449    0.000230207
5.18   -0.000293604   -0.000323378     0.00016986
5.2   -0.000291657   -0.000266525    9.94308e-05
5.22   -0.000284781   -0.000198354    1.50728e-05
5.24   -0.000274294   -0.000131338   -7.78338e-05
5.26   -0.000261781   -7.51943e-05   -0.000154251
5.28   -0.000248642   -3.52865e-05   -0.000184962
5.3   -0.000236011   -1.26826e-05   -0.000161595
5.32   -0.000224629   -4.79901e-06   -0.000102463
5.34   -0.000214803    -6.0278e-06   -3.43135e-05
5.36   -0.000206596   -9.10617e-06    2.60725e-05
5.38   -0.000199964    -7.4359e-06    7.21676e-05
5.4   -0.000194766    2.40576e-06    9.68569e-05
5.42   -0.000190752    1.90596e-05    8.87461e-05
5.44   -0.000187555      3.712e-05    4.24795e-05
5.46   -0.000184816    4.96978e-05    -3.0701e-05
5.48   -0.000182544    5.07131e-05   -0.000105904
5.5   -0.000181183    3.62755e-05   -0.000158826
5.52   -0.000181397    5.45248e-06   -0.000176566
5.54   -0.000183833   -3.92664e-05    -0.00015567
5.56   -0.000188865   -9.19185e-05   -9.62545e-05
5.58   -0.000196209    -0.00014403   -3.55794e-06
5.6     -0.0002047   -0.000186745    0.000107783
5.62   -0.000212559   -0.000213448     0.00021505
5.64   -0.000217796   -0.000221495    0.000294894
5.66   -0.000218584   -0.000212485    0.000331417
5.68   -0.000213468   -0.000191406    0.000318705
5.7   -0.000201364   -0.000164838    0.000260317
5.72   -0.000181526   -0.000138827    0.000172126
5.74    -0.00015382    -0.00011775    8.28847e-05
5.76   -0.000119077   -0.000104007    2.10713e-05
5.78   -7.91257e-05   -9.79342e-05    -3.0074e-06
5.8   -3.65119e-05   -9.82808e-05   -9.06085e-07
5.82    6.01009e-06   -0.000102724    6.74431e-06
5.84    4.59097e-05   -0.000108027    9.66139e-06
5.86    8.12204e-05   -0.000110372    1.78991e-05
5.88    0.000110947   -0.000106338    4.94049e-05
5.9    0.000134737   -9.48368e-05    0.000105194
5.92     0.00015222   -7.87684e-05     0.00016195
5.94    0.000163032   -6.45455e-05    0.000194582
5.96    0.000167034   -5.92554e-05    0.000199752
5.98    0.000164414   -6.68295e-05    0.000190927
6    0.000155747   -8.56469e-05    0.000176129
6.02    0.000141915   -0.000108992    0.000152122
6.04     0.00012403   -0.000128455    0.000118147
6.06    0.000103593   -0.000138765    8.35674e-05
6.08    8.23668e-05   -0.000140387    5.85021e-05
6.1    6.20862e-05   -0.000138322    4.47823e-05
6.12    4.44294e-05   -0.000138767    3.72423e-05
6.14    3.08576e-05    -0.00014563    2.63655e-05
6.16    2.22073e-05   -0.000159203   -5.79627e-07
6.18    1.84343e-05   -0.000177836   -5.03585e-05
6.2    1.87735e-05   -0.000200355    -0.00011129
6.22    2.21381e-05   -0.000227281   -0.000154251
6.24    2.73295e-05   -0.000260104    -0.00015117
6.26    3.31049e-05   -0.000299303   -9.49545e-05
6.28    3.82574e-05   -0.000342933   -1.83827e-06
6.3    4.15308e-05   -0.000386757    0.000101177
6.32    4.16323e-05   -0.000425712    0.000186473
6.34    3.75749e-05   -0.000454969    0.000230096
6.36    2.87068e-05    -0.00047022    0.000220751
6.38     1.4312e-05   -0.000468468    0.000169273
6.4   -6.49754e-06    -0.00044953    0.000102008
6.42   -3.41915e-05   -0.000417257    4.16563e-05
6.44   -6.83955e-05   -0.000379103    -1.3871e-06
6.46   -0.000108062   -0.000343263   -2.79461e-05
6.48   -0.000151965   -0.000315207    -4.5047e-05
6.5   -0.000199012   -0.000296087    -5.6445e-05
6.52   -0.000248254   -0.000283952    -5.7665e-05
6.54   -0.000298585   -0.000276071   -4.36783e-05
6.56   -0.000348608   -0.000269911   -2.00454e-05
6.58   -0.000396734   -0.000262548   -1.57236e-06
6.6   -0.000441496   -0.000249856    1.70301e-06
6.62   -0.000481934   -0.000226909   -6.64574e-06
6.64   -0.000517467   -0.000189937   -1.58732e-05
6.66     -0.0005475   -0.000138754   -2.01609e-05
6.68   -0.000571339   -7.76596e-05    -2.2756e-05
6.7   -0.000588376    -1.4339e-05   -2.69934e-05
6.72   -0.000598156    4.23725e-05   -2.70423e-05
6.74     -0.0006001     8.4821e-05   -1.44776e-05
6.76   -0.000593384    0.000108208    9.87114e-06
6.78   -0.000577216    0.000111873    3.92491e-05
6.8   -0.000551228    0.000100123    7.28056e-05
6.82   -0.000515804    8.10788e-05    0.000114072
6.84   -0.000471991    6.27917e-05    0.000156133
6.86   -0.000421035     4.9386e-05    0.000177924
6.88   -0.000364571    4.04143e-05    0.000158766
6.9   -0.000304681     3.3351e-05     9.6643e-05
6.92   -0.000243476     2.6304e-05    1.46875e-05
6.94   -0.000182948    1.98264e-05   -5.54264e-05
6.96   -0.000124438    1.60661e-05   -9.41356e-05
6.98   -6.87837e-05    1.62385e-05   -0.000100185
7    -1.6526e-05    1.97921e-05   -8.46769e-05
7.02    3.19713e-05    2.49803e-05   -5.83262e-05
7.04    7.63089e-05    2.98527e-05   -2.61181e-05
7.06    0.000116086    3.31206e-05    6.81592e-06
7.08    0.000151122    3.45758e-05    3.01066e-05
7.1    0.000181307    3.49877e-05    3.50419e-05
7.12    0.000206393    3.54083e-05    2.47221e-05
7.14      0.0002264    3.66611e-05    1.06701e-05
7.16    0.000241717    3.93622e-05    1.46991e-07
7.18    0.000253052    4.27167e-05    -7.0589e-06
7.2    0.000261239    4.28826e-05   -1.00276e-05
7.22    0.000266941    3.32752e-05   -6.14206e-07
7.24    0.000270526    7.50355e-06    2.98117e-05
7.26    0.000271992   -3.71467e-05    7.84481e-05
7.28    0.000271209   -9.82804e-05    0.000128819
7.3    0.000268107   -0.000169798     0.00016065
7.32    0.000262631    -0.00024423    0.000163391
7.34    0.000254825   -0.000314056    0.000144728
7.36    0.000244865   -0.000372729    0.000127394
7.38    0.000232933   -0.000416401    0.000131536
7.4    0.000219222   -0.000444883     0.00015638
7.42    0.000204008   -0.000460034    0.000180552
7.44    0.000187576   -0.000462882    0.000180605
7.46    0.000170058   -0.000452301    0.000151239
7.48    0.000151343   -0.000426249    0.000107146
7.5    0.000131235   -0.000384403    6.69297e-05
7.52    0.000109643   -0.000330099    3.88992e-05
7.54    8.65316e-05   -0.000270694    1.99996e-05
7.56    6.17945e-05   -0.000216351    5.09696e-06
7.58    3.51695e-05   -0.000177365   -4.02051e-06
7.6    6.47873e-06   -0.000160462    4.23124e-07
7.62   -2.41369e-05   -0.000165911    2.27502e-05
7.64   -5.61226e-05   -0.000187423    5.62188e-05
7.66   -8.85965e-05   -0.000214909    8.62509e-05
7.68   -0.000120614   -0.000238167    0.000101288
7.7    -0.00015146   -0.000249528     0.00010138
7.72   -0.000180765   -0.000245154    9.65123e-05
7.74    -0.00020833   -0.000225723    9.59981e-05
7.76   -0.000233909   -0.000195653    9.84923e-05
7.78   -0.000257296   -0.000159762    9.03648e-05
7.8   -0.000278489   -0.000120623    5.68242e-05
7.82   -0.000297764   -7.94808e-05   -1.14335e-06
7.84   -0.000315664   -3.82038e-05   -6.30953e-05
7.86    -0.00033295    2.08053e-07   -0.000106113
7.88   -0.000350385    3.26712e-05   -0.000124817
7.9   -0.000368387    5.71819e-05   -0.000133958
7.92   -0.000386868    7.33921e-05    -0.00015368
7.94   -0.000405455    8.24061e-05    -0.00018961
7.96   -0.000423716    8.60464e-05   -0.000223981
7.98   -0.000441233    8.64013e-05   -0.000227905
8   -0.000457584    8.56637e-05   -0.000182987
8.02   -0.000472127    8.56009e-05    -9.3719e-05
8.04   -0.000483938    8.65254e-05    1.28202e-05
8.06   -0.000492051    8.65934e-05    9.70606e-05
8.08   -0.000495587    8.18883e-05    0.000127329
8.1    -0.00049385    6.75403e-05     9.9184e-05
8.12   -0.000486352    3.99174e-05    3.30686e-05
8.14   -0.000472961   -1.57734e-06    -4.2765e-05
8.16   -0.000453991   -5.46257e-05   -0.000102508
8.18   -0.000429999   -0.000115564   -0.000126484
8.2   -0.000401668   -0.000180767   -0.000106078
8.22    -0.00036982   -0.000246249   -4.88905e-05
8.24   -0.000335198   -0.000306511    2.12775e-05
8.26   -0.000298267   -0.000354968    7.42399e-05
8.28    -0.00025944   -0.000386198    9.25409e-05
8.3   -0.000219214   -0.000397762    8.33013e-05
8.32   -0.000177956   -0.000390063    6.41574e-05
8.34   -0.000135841   -0.000365996    3.98997e-05
8.36   -9.29735e-05   -0.000331288    1.74925e-06
8.38   -4.95845e-05   -0.000293167   -5.28294e-05
8.4    -6.0071e-06   -0.000257252   -0.000109085
8.42    3.74386e-05   -0.000225158   -0.000145895
8.44    8.04352e-05   -0.000195104   -0.000152414
8.46    0.000122525   -0.000165047   -0.000129959
8.48    0.000163033   -0.000135198   -8.80039e-05
8.5     0.00020104   -0.000108175   -4.18253e-05
8.52    0.000235371   -8.68894e-05   -6.77578e-06
8.54    0.000264604   -7.25304e-05    9.02154e-06
8.56    0.000287271   -6.40526e-05    9.34565e-06
8.58    0.000302059   -5.88832e-05    5.56536e-06
8.6    0.000307931   -5.42973e-05    5.85847e-06
8.62    0.000304427   -4.78398e-05     8.6695e-06
8.64    0.000291862   -3.70225e-05    5.90864e-06
8.66    0.000271218   -1.97465e-05   -4.27472e-06
8.68    0.000243945    4.39715e-06   -1.19143e-05
8.7    0.000211651    3.25546e-05   -5.87818e-06
8.72    0.000175766    5.83299e-05    1.81446e-05
8.74    0.000137351    7.41197e-05    5.83207e-05
8.76    9.72185e-05    7.48469e-05    0.000107261
8.78    5.62781e-05    6.02624e-05    0.000154896
8.8    1.57594e-05    3.50706e-05    0.000193824
8.82   -2.28302e-05    7.78596e-06    0.000217411
8.84   -5.79733e-05   -1.13458e-05    0.000214016
8.86   -8.82055e-05   -1.36032e-05     0.00017446
8.88   -0.000112146     5.2943e-06    0.000106493
8.9   -0.000128581    4.36803e-05     3.2608e-05
8.92   -0.000136627    9.44519e-05   -2.69797e-05
8.94   -0.000135888    0.000147538   -6.49046e-05
8.96   -0.000126629    0.000193342   -8.47804e-05
8.98   -0.000109847    0.000225883   -9.39676e-05
9   -8.69785e-05    0.000244227   -9.88079e-05
9.02   -5.95381e-05     0.00025159   -0.000105717
9.04   -2.89392e-05    0.000252807   -0.000121581
9.06    3.70356e-06    0.000251828   -0.000147567
9.08    3.76454e-05     0.00025044    -0.00017213
9.1    7.25697e-05    0.000248344   -0.000175214
9.12     0.00010849    0.000243742   -0.000142594
9.14    0.000145518    0.000233844   -7.52961e-05
9.16    0.000183397    0.000215226    1.29982e-05
9.18    0.000221316    0.000184848    0.000102584
9.2     0.00025822      0.0001423    0.000172834
9.22     0.00029298    9.19842e-05    0.000205797
9.24    0.000324508    4.31839e-05     0.00019154
9.26    0.000351805    7.46698e-06    0.000134161
9.28    0.000374172   -5.20106e-06    4.94632e-05
9.3     0.00039152    1.02245e-05   -4.35132e-05
9.32    0.000404402    5.25257e-05   -0.000127663
9.34    0.000413738    0.000114767   -0.000189138
9.36    0.000420276    0.000185811   -0.000220978
9.38    0.000424297     0.00025278   -0.000226773
9.4    0.000425858    0.000304443   -0.000215974
9.42    0.000425129    0.000334138   -0.000192872
9.44    0.000422467     0.00034103   -0.000154788
9.46    0.000418289    0.000328709   -0.000105256
9.48     0.00041299    0.000302043   -6.33473e-05
9.5     0.00040708    0.000265644   -5.17696e-05
9.52    0.000400981    0.000224079   -7.92042e-05
9.54    0.000394757    0.000181843   -0.000135179
9.56    0.000388265    0.000142484   -0.000198277
9.58    0.000381315      0.0001074   -0.000249781
9.6    0.000373891    7.57672e-05   -0.000280275
9.62     0.00036607    4.65569e-05   -0.000287101
9.64    0.000357822     2.0052e-05   -0.000268186
9.66    0.000349094   -2.71296e-06   -0.000221257
9.68    0.000339961   -2.07663e-05   -0.000152163
9.7    0.000330872   -3.30628e-05   -8.05116e-05
9.72     0.00032263   -3.82252e-05   -2.99371e-05
9.74    0.000316021   -3.52695e-05   -1.29362e-05
9.76     0.00031165   -2.50109e-05   -2.86309e-05
9.78    0.000309996   -1.07478e-05     -7.124e-05
9.8    0.000311413    2.35844e-06   -0.000132688
9.82    0.000316082    8.87493e-06   -0.000195383
9.84    0.000323926    5.22012e-06   -0.000230071
9.86     0.00033452   -8.60731e-06   -0.000211059
9.88    0.000347161   -2.89726e-05   -0.000138388
9.9    0.000360883   -5.06169e-05   -4.20471e-05
9.92    0.000374535   -6.94367e-05    3.71723e-05
9.94    0.000387304   -8.42484e-05    6.88478e-05
9.96    0.000398894   -9.66191e-05    4.43784e-05
9.98    0.000409371    -0.00010887    -1.8439e-05
10     0.00041895   -0.000121593   -8.26288e-05
10.02    0.000427644   -0.000132815   -0.000115786
10.04     0.00043499   -0.000139518   -0.000111701
10.06    0.000440016   -0.000139914   -8.68226e-05
10.08    0.000441348   -0.000133963   -5.77054e-05
10.1    0.000437597   -0.000121937   -2.65252e-05
10.12    0.000427927   -0.000103719    1.10668e-05
10.14    0.000412345   -8.00009e-05    4.90072e-05
10.16    0.000391568   -5.40011e-05    6.95072e-05
10.18    0.000366535   -3.15706e-05     5.8247e-05
10.2     0.00033812   -1.92553e-05     1.4776e-05
10.22    0.000307136   -2.16337e-05   -4.66767e-05
10.24    0.000274382   -3.84481e-05   -0.000103027
10.26    0.000240457   -6.28845e-05   -0.000131228
10.28    0.000205456   -8.35421e-05   -0.000118693
10.3    0.000168985   -8.88663e-05   -7.17133e-05
10.32    0.000130408   -7.18593e-05   -9.93156e-06
10.34    8.90413e-05   -3.26769e-05    4.94446e-05
10.36    4.44102e-05    2.17979e-05    0.000100516
10.38   -3.49559e-06     8.0227e-05    0.000143732
10.4   -5.42022e-05    0.000129919    0.000178424
10.42   -0.000106974    0.000160125    0.000201329
10.44   -0.000160857    0.000164418    0.000206736
10.46   -0.000214582    0.000141986    0.000185639
10.48   -0.000266714    9.78785e-05    0.000129194
10.5   -0.000315958     4.1698e-05    3.98851e-05
10.52   -0.000361354   -1.49174e-05   -5.90075e-05
10.54   -0.000402176   -6.08639e-05   -0.000131849
10.56   -0.000437772   -8.71681e-05   -0.000155958
10.58   -0.000467556   -8.78581e-05   -0.000138465
10.6   -0.000491124    -6.1387e-05   -0.000105548
10.62   -0.000508385   -1.24937e-05   -7.90618e-05
10.64   -0.000519564    4.78877e-05   -6.42189e-05
10.66   -0.000524857    0.000105392   -5.43881e-05
10.68   -0.000524256    0.000146107   -4.81332e-05
10.7   -0.000517891    0.000160017   -5.87375e-05
10.72   -0.000506222    0.000142433   -0.000102216
