-1          0.005
-0.9          0.014
-0.8          0.012
-0.7          0.019
-0.6          0.018
-0.5          0.045
-0.4          0.061
-0.3          0.117
-0.2           0.22
-0.1          0.342
0          0.467
0.1          0.684
0.2          0.792
0.3          0.888
0.4          0.938
0.5          0.971
0.6          0.973
0.7          0.987
0.8          0.988
0.9          0.991
