3.650001,1.476650
3.656007,1.564105
3.662013,1.650622
3.668019,1.735910
3.674025,1.819686
3.680031,1.901673
3.686037,1.981603
3.692043,2.059223
3.698049,2.134287
3.704055,2.206567
3.710061,2.275847
3.716067,2.341928
3.722073,2.404628
3.728079,2.463781
3.734085,2.519242
3.740091,2.570883
3.746097,2.618596
3.752103,2.662293
3.758109,2.701906
3.764115,2.737388
3.770121,2.768710
3.776127,2.795866
3.782133,2.818869
3.788139,2.837749
3.794145,2.852559
3.800151,2.863367
3.806157,2.870261
3.812163,2.873346
3.818169,2.872741
3.824175,2.868581
3.830181,2.861016
3.836187,2.850208
3.842193,2.836330
3.848199,2.819567
3.854205,2.800112
3.860211,2.778166
3.866217,2.753937
3.872223,2.727636
3.878229,2.699481
3.884235,2.669690
3.890241,2.638482
3.896247,2.606077
3.902253,2.572690
3.908259,2.538538
3.914265,2.503829
3.920271,2.468768
3.926277,2.433553
3.932283,2.398374
3.938289,2.363413
3.944295,2.328843
3.950301,2.294824
3.956307,2.261507
3.962313,2.229032
3.968319,2.197525
3.974325,2.167100
3.980331,2.137859
3.986337,2.109887
3.992343,2.083261
3.998349,2.058039
4.004355,2.034270
4.010361,2.011987
4.016367,1.991210
4.022373,1.971946
4.028379,1.954192
4.034385,1.937931
4.040391,1.923133
4.046397,1.909760
4.052403,1.897763
4.058409,1.887083
4.064415,1.877653
4.070421,1.869398
4.076427,1.862235
4.082433,1.856077
4.088439,1.850830
4.094445,1.846398
4.100451,1.842679
4.106457,1.839570
4.112463,1.836967
4.118469,1.834765
4.124475,1.832860
4.130481,1.831147
4.136487,1.829526
4.142493,1.827899
4.148499,1.826170
4.154505,1.824249
4.160511,1.822050
4.166517,1.819494
4.172523,1.816507
4.178529,1.813021
4.184535,1.808976
4.190541,1.804319
4.196547,1.799003
4.202553,1.792992
4.208559,1.786255
4.214565,1.778770
4.220571,1.770523
4.226577,1.761507
4.232583,1.751724
4.238589,1.741181
4.244595,1.729896
4.250602,1.717891
4.256608,1.705195
4.262614,1.691844
4.268620,1.677879
4.274626,1.663347
4.280632,1.648298
4.286638,1.632788
4.292644,1.616875
4.298650,1.600621
4.304656,1.584090
4.310662,1.567348
4.316668,1.550460
4.322674,1.533496
4.328680,1.516521
4.334686,1.499603
4.340692,1.482806
4.346698,1.466194
4.352704,1.449828
4.358710,1.433766
4.364716,1.418064
4.370722,1.402772
4.376728,1.387938
4.382734,1.373605
4.388740,1.359811
4.394746,1.346589
4.400752,1.333968
4.406758,1.321969
4.412764,1.310611
4.418770,1.299905
4.424776,1.289859
4.430782,1.280473
4.436788,1.271743
4.442794,1.263660
4.448800,1.256211
4.454806,1.249374
4.460812,1.243129
4.466818,1.237445
4.472824,1.232293
4.478830,1.227637
4.484836,1.223438
4.490842,1.219655
4.496848,1.216246
4.502854,1.213163
4.508860,1.210362
4.514866,1.207793
4.520872,1.205409
4.526878,1.203159
4.532884,1.200997
4.538890,1.198873
4.544896,1.196742
4.550902,1.194558
4.556908,1.192278
4.562914,1.189860
4.568920,1.187266
4.574926,1.184460
4.580932,1.181410
4.586938,1.178086
4.592944,1.174462
4.598950,1.170517
4.604956,1.166232
4.610962,1.161592
4.616968,1.156589
4.622974,1.151215
4.628980,1.145468
4.634986,1.139351
4.640992,1.132868
4.646998,1.126029
4.653004,1.118848
4.659010,1.111340
4.665016,1.103527
4.671022,1.095429
4.677028,1.087074
4.683034,1.078489
4.689040,1.069704
4.695046,1.060751
4.701052,1.051665
4.707058,1.042480
4.713064,1.033232
4.719070,1.023958
4.725076,1.014694
4.731082,1.005476
4.737088,0.996342
4.743094,0.987325
4.749100,0.978462
4.755106,0.969784
4.761112,0.961323
4.767118,0.953108
