<Nv> :	2.09353
<dNv2> :	0.814728
0	-3.820437	-3.506255
1	-1.449729	-1.550354
2	-0.838900	-0.821856
3	-1.369259	-1.320762
4	-2.932180	-3.047073
5	-5.625653	-6.000788
6	-9.408791	-10.181906
