3540 8.961693 2.090011 1.379193
3550 8.771509 2.273893 1.319381
3560 8.771509 2.273893 1.319381
3570 8.804651 2.064410 1.141403
3580 9.108777 2.137957 0.661150
3590 8.996706 2.190137 1.043060
3600 9.084861 1.974240 1.430680
3610 9.012604 1.767574 1.347921
3620 9.128678 1.595661 1.314457
3630 9.415598 1.218321 1.757477
3640 9.394106 1.344025 2.031970
3650 9.422581 1.313951 2.141222
3660 9.335003 1.147588 1.864631
3670 9.498511 1.085068 1.770189
3680 9.271555 1.093651 1.903308
3690 9.342713 1.368808 2.004961
3700 9.596397 1.064004 1.597705
3710 9.461807 1.448165 1.607678
3720 9.390295 1.435171 1.689295
3730 9.291991 1.565991 1.167826
3740 9.772940 1.667302 1.358343
3750 9.718248 1.945370 1.370012
3760 10.006722 1.842859 1.195833
3770 9.875709 1.807845 1.303467
3780 10.430805 1.928659 0.809912
3790 10.646210 2.008424 1.122430
3800 10.233834 1.701799 0.679642
3810 10.256107 1.780569 0.645579
3820 10.637803 1.352133 0.290031
3830 10.752960 1.272243 0.267529
3840 10.791810 1.617428 0.052780
3850 11.130976 1.817660 0.232550
3860 11.351719 1.998227 0.195348
3870 11.876027 2.110119 0.234454
3880 12.068041 2.076224 0.367320
3890 12.267755 2.074446 0.209002
3900 12.056038 2.274149 0.214350
3910 11.841216 2.077182 0.033524
3920 11.752976 2.192138 -0.189008
3930 11.719057 1.948516 -0.303211
3940 11.575984 1.761223 -0.337983
3950 11.736469 1.491043 -0.321383
3960 11.544220 1.205155 -0.086243
3970 11.595410 1.241865 -0.041305
3980 11.528123 0.926584 -0.098436
3990 11.712312 0.921627 -0.288391
4000 11.674359 1.021146 -0.194092
4010 11.859254 0.992835 -0.154366
4020 12.362386 0.655165 -0.183321
4030 12.410355 0.834306 -0.492292
4040 12.415342 1.004251 -0.526223
4050 12.357941 0.881907 -0.598321
4060 12.217338 0.906663 -0.829517
4070 11.914523 1.040542 -0.828274
4080 11.887335 1.056119 -0.852064
4090 11.948573 1.047027 -0.658373
4100 11.928752 0.713554 -0.321439
4110 11.802435 0.935021 -0.472338
4120 11.946082 1.010761 -0.351493
4130 12.046082 0.801858 -0.215285
4140 12.068102 0.876938 -0.481564
4150 11.826292 0.823974 -0.298494
4160 11.887350 0.711837 -0.288416
4170 12.023050 1.077979 -0.462766
4180 12.005977 1.514591 -0.651673
4190 11.760310 1.258578 -0.698574
4200 11.828550 1.084317 -0.181314
4210 11.935753 0.570499 -0.239856
4220 11.930335 -0.077466 -0.171447
4230 11.994014 0.535400 0.263088
4240 12.143888 0.529013 0.101211
4250 11.939233 0.388115 0.042693
4260 12.357009 0.680494 -0.072518
4270 12.681781 1.076652 -0.215058
4280 12.825738 0.780465 -0.082471
4290 13.328386 0.860987 -0.091971
4300 13.267750 0.607577 0.118869
4310 13.312187 0.787496 0.034953
4320 13.096233 1.150909 0.556665
4330 13.330056 1.454666 0.609324
4340 13.534675 1.043439 0.593387
4350 13.548189 0.903642 0.751159
4360 12.834359 0.530472 0.804293
4370 12.854036 0.306136 0.447952
4380 12.611112 0.231046 0.253247
4390 12.597310 -0.083270 0.208135
4400 12.622016 0.206945 -0.066980
4410 12.258819 -0.090148 0.356973
4420 12.495802 0.265646 0.265890
4430 12.320274 0.238477 0.390567
4440 12.442553 -0.109773 0.198436
4450 12.405911 -0.131436 0.135115
4460 12.377386 0.024347 0.199611
4470 12.276887 0.246293 0.021426
4480 12.176819 0.109487 0.231137
4490 12.044981 0.056509 0.116897
4500 12.359797 -0.188809 0.064340
4510 12.267038 0.001576 0.137236
4520 12.448098 -0.099163 0.168846
4530 11.900544 -0.247216 -0.181626
4540 11.700716 -0.153886 -0.158046
4550 11.958940 0.378388 0.038371
4560 11.844936 0.490923 0.038239
4570 11.844936 0.490923 0.038239
4580 11.728590 0.119772 -0.226903
4590 11.571386 0.091028 -0.405067
4600 11.816033 0.263976 -0.370266
4610 12.049036 0.834817 -0.456820
4620 11.403883 0.142905 -0.451268
4630 11.691083 0.620859 -0.645373
4640 11.761334 0.658859 -0.597142
4650 12.474931 0.910544 -0.514623
4660 12.271124 1.001591 -0.562154
4670 12.220070 0.822318 -0.342975
4680 12.715370 0.223014 -0.171190
4690 12.119440 0.323805 -0.333713
4700 12.457048 -0.146776 -0.326388
4710 12.679283 -0.131816 -0.254693
4720 12.739771 0.195398 -0.705588
4730 12.888423 0.307239 -0.829682
4740 12.724305 0.279169 -0.998162
4750 12.750643 0.160512 -0.913565
4760 12.761179 0.238266 -1.043606
4770 13.151499 -0.279604 -1.839429
4780 12.730961 -0.457877 -1.960099
4790 13.019603 -0.995672 -1.990503
4800 13.038460 -1.106988 -1.878060
4810 13.111349 -1.158926 -1.933420
4820 13.267876 -1.075949 -1.869400
4830 13.509287 -0.936736 -2.045387
4840 13.024006 -1.074432 -2.232290
4850 13.085633 -1.177231 -2.096788
4860 12.960690 -1.281891 -2.025501
4870 12.859157 -1.162985 -1.495699
4880 12.725881 -0.986705 -1.586574
4890 12.507703 -0.946233 -1.673382
4900 12.279413 -0.854527 -1.691333
4910 12.381059 -0.809210 -1.814299
4920 12.214072 -0.704709 -2.036207
4930 12.082650 -0.397873 -1.854623
4940 12.698159 -0.113962 -1.747372
4950 12.551824 0.100928 -1.620737
4960 12.646224 0.283912 -1.923179
4970 12.539756 0.084398 -2.040118
4980 12.634211 0.378999 -2.312579
4990 12.619066 0.413900 -2.651810
5000 13.216110 0.043198 -2.154539
5010 13.043890 0.179918 -2.033031
5020 12.890168 0.547780 -2.525969
5030 12.920135 0.529667 -2.685922
5040 12.430791 0.071570 -2.675377
5050 12.643042 0.153446 -2.642229
5060 12.505835 0.517246 -2.435994
5070 12.878183 1.100219 -2.844771
5080 12.753005 1.091132 -3.250648
5090 12.302540 0.460507 -3.474952
5100 12.440025 0.755684 -2.943237
5110 12.132210 0.467655 -2.743268
5120 11.720256 0.417304 -2.319944
5130 11.623622 0.598303 -1.724780
5140 11.387133 0.515007 -2.141519
5150 11.223279 0.976061 -1.905345
5160 11.074384 0.685434 -1.626029
5170 10.795044 0.278378 -1.619184
5180 10.865716 0.462111 -1.892863
5190 11.191319 0.195262 -2.031103
5200 11.055151 0.090613 -1.846764
5210 11.066220 0.167818 -1.911065
5220 11.310596 0.344553 -1.949691
5230 11.621903 0.478901 -1.941600
5240 11.426212 0.283594 -2.003445
5250 11.343485 0.324465 -2.138826
5260 11.131735 0.541796 -2.260801
5270 11.436333 0.284330 -2.319936
5280 11.009368 0.308096 -2.429162
5290 11.025841 0.354981 -3.060190
5300 11.459380 0.454298 -3.319265
5310 11.646209 0.474649 -3.208518
5320 12.335393 0.801097 -3.031583
5330 12.207548 0.849532 -2.900166
5340 12.158655 0.765035 -2.775051
5350 12.459847 0.841656 -2.617180
5360 12.458546 0.877829 -2.765694
5370 12.358888 1.120008 -2.645669
5380 12.209472 1.412377 -2.584561
5390 11.906399 1.815719 -1.966464
5400 12.446283 1.675401 -1.358205
5410 12.338245 1.905062 -1.169493
5420 12.245312 2.230194 -1.226411
5430 12.081668 2.838677 -1.145681
5440 12.209383 2.601130 -1.207889
5450 12.290083 2.415085 -0.999917
5460 12.359287 2.169309 -1.291068
5470 12.364283 2.054435 -1.246610
5480 12.610024 2.515957 -1.342161
5490 12.301289 2.316632 -1.108006
5500 12.379635 2.542103 -0.783567
5510 12.261976 2.526205 -1.129414
5520 12.309715 2.505226 -0.951643
5530 12.179119 2.316786 -0.591229
5540 12.248797 2.122181 -0.632379
5550 12.162739 2.267046 -0.734401
5560 11.708463 1.988947 -0.870677
5570 11.629618 2.079868 -0.864655
5580 11.649998 2.289531 -0.885030
5590 11.759506 2.784778 -1.428869
5600 11.574477 3.106276 -1.630169
5610 11.696339 3.335107 -1.773206
5620 11.473792 3.709152 -1.816677
5630 11.369666 3.700166 -2.026860
5640 11.060116 3.845581 -1.873537
5650 11.269680 3.796560 -1.932293
5660 11.288361 4.093253 -1.841889
5670 11.077679 3.889844 -2.030395
5680 11.401457 4.005586 -2.040932
5690 11.512111 3.906890 -1.926401
5700 11.333612 4.361781 -1.814903
5710 11.314092 4.383309 -1.816806
5720 11.472465 4.446592 -1.649326
5730 11.752866 4.309744 -1.753580
5740 11.677579 4.158181 -1.553965
5750 11.920585 3.923297 -1.615862
5760 11.916394 4.316943 -1.425628
5770 11.552277 3.863203 -1.710660
5780 11.731932 3.946231 -2.109193
5790 12.084100 4.626224 -1.739153
5800 11.966477 4.373802 -1.488022
5810 11.304240 3.986821 -1.301082
5820 11.304240 3.986821 -1.301082
5830 11.344973 4.016889 -1.248347
5840 11.167353 3.708668 -1.147746
5850 11.432303 3.945104 -1.236512
5860 11.470494 3.860394 -1.190950
5870 11.957193 3.551966 -1.282429
5880 11.957193 3.551966 -1.282429
5890 11.939661 3.544891 -1.309207
5900 11.667763 3.409696 -1.246231
5910 11.690503 2.916730 -0.883399
5920 11.629469 2.767895 -0.772397
5930 11.966819 3.065116 -1.054903
5940 12.048309 3.075064 -0.889824
5950 11.741048 2.844747 -0.752910
5960 11.514217 2.991556 -0.384687
5970 11.819907 2.699952 -0.548893
5980 11.299154 2.371987 -0.665847
5990 10.850842 1.976191 -0.539673
6000 10.981540 2.021475 -0.336300
6010 11.110587 1.848990 -0.516216
6020 11.240223 1.392080 -0.540196
6030 10.739577 1.287454 -0.611851
6040 10.308722 1.272981 -1.241910
6050 10.380347 0.882911 -1.324557
6060 10.545160 1.286101 -0.870381
6070 10.668078 1.329170 -0.886468
6080 10.460946 1.369596 -0.538691
6090 10.387460 1.558634 -0.157249
6100 10.635069 1.494127 -0.053059
6110 10.254511 1.398869 -0.087494
6120 9.685091 1.417147 -0.278579
6130 9.476435 1.302060 -0.659887
6140 9.292914 1.173277 -0.446783
6150 9.402860 0.985722 -0.711246
6160 9.412219 1.032243 -0.752379
6170 9.430209 1.098648 -0.816735
6180 9.532506 1.092181 -0.636624
6190 9.327030 0.943935 -0.797194
6200 9.251239 0.896673 -0.871906
6210 9.364093 1.046314 -0.962106
6220 9.246185 1.376850 -0.706079
6230 8.855739 1.160817 -0.958289
6240 8.812429 1.081854 -1.003134
6250 8.959300 1.239988 -0.815715
6260 8.702802 1.293089 -0.571716
6270 8.255910 1.067481 -0.480936
6280 8.577643 1.164434 -0.137057
6290 8.765835 1.657274 -0.643226
6300 8.355527 1.554832 -0.703072
6310 8.255176 1.706066 -0.308942
6320 8.279246 1.815946 -0.143384
6330 8.222169 1.730508 -0.616904
6340 8.386223 1.635901 -0.588073
6350 8.404042 1.529357 -0.501112
6360 8.197569 1.354097 -0.594612
6370 7.967866 1.268970 -1.065582
6380 7.919242 1.189694 -1.460221
6390 7.858576 1.221408 -1.333256
6400 8.229817 1.361219 -1.113353
6410 8.136837 1.141533 -1.273486
6420 8.251103 0.972367 -1.237548
6430 8.001512 1.200220 -0.862337
6440 8.484213 0.897158 -1.318980
6450 8.082575 0.802861 -1.331279
6460 8.409359 0.980330 -1.322318
6470 9.378535 0.835122 -1.414988
6480 9.344088 0.788119 -1.430120
6490 9.491352 0.628965 -1.391043
6500 9.529245 0.802807 -1.068128
6510 9.416948 1.230715 -0.904827
6520 9.335731 1.320918 -0.798953
6530 9.811359 1.283937 -0.478894
6540 9.726201 1.189879 -0.514098
6550 9.940544 1.301447 -0.315507
6560 10.342634 1.283580 -0.353999
6570 10.468242 1.317866 -0.362753
6580 10.234351 1.387183 -0.428449
6590 10.376682 1.267806 -0.525822
6600 10.358560 1.154141 -0.526236
6610 10.202583 1.173927 -0.423422
6620 9.709860 0.752679 -0.493773
6630 9.781688 0.946148 0.055183
6640 9.781688 0.946148 0.055183
6650 9.488769 1.073945 -0.125337
6660 9.491003 1.032860 -0.050632
6670 9.433713 1.233665 0.010587
6680 9.414123 1.285580 -0.016208
6690 9.274263 1.118563 -0.372497
6700 9.215431 1.171235 -0.409953
6710 8.996900 1.257253 -0.398658
6720 8.880445 1.251140 -0.115855
6730 8.938872 1.060505 -0.386914
6740 9.081522 0.865785 -0.538546
6750 9.013143 0.789670 -0.223688
6760 9.418693 0.552208 -0.384306
6770 9.330389 0.311272 -0.505805
6780 9.690954 0.625668 -0.395894
6790 9.648312 0.684060 -0.663932
6800 9.645611 0.852961 -0.730650
6810 9.852509 1.027757 -0.972241
6820 9.709299 0.838699 -0.936473
6830 9.573542 1.080257 -1.097217
6840 9.706735 0.926052 -1.080797
6850 9.601605 1.089729 -0.827999
6860 9.529040 0.820014 -0.716445
6870 9.611149 0.926740 -0.882784
6880 9.640109 1.132071 -0.864492
6890 9.793383 1.469876 -0.647494
6900 9.549067 1.104018 -0.669650
6910 9.313620 1.070092 -0.559282
6920 9.550565 0.980254 -0.237280
6930 9.550565 0.980254 -0.237280
6940 9.549786 0.986735 -0.181409
6950 9.684355 0.978956 -0.162857
6960 9.644155 1.078863 -0.012355
6970 9.644155 1.078863 -0.012355
6980 9.741370 0.910655 -0.117746
6990 9.900628 0.964076 0.171466
7000 9.940958 1.017427 0.239446
7010 10.017824 0.823290 0.223743
7020 10.017824 0.823290 0.223743
7030 9.951497 1.086210 0.339554
7040 9.944196 1.061578 0.507100
7050 9.712047 1.006241 0.428923
7060 9.751689 1.218061 0.718222
7070 9.684796 0.969667 0.745453
7080 9.728725 0.989903 0.363286
7090 9.600945 0.996668 0.262389
7100 9.558153 0.928887 -0.182429
7110 9.778086 0.942349 -0.484167
7120 9.697403 0.660600 -0.730099
7130 9.702340 0.548343 -0.910652
7140 9.719464 0.371174 -0.994971
7150 9.705412 0.421322 -0.879036
7160 9.810027 0.385668 -0.591393
7170 9.719531 0.398129 -0.583774
7180 9.715069 0.331276 -0.828452
7190 9.398948 0.665772 -1.309568
7200 9.783559 0.637285 -1.132891
7210 9.797643 0.455779 -0.922055
7220 9.830762 0.525253 -1.175829
7230 9.720946 0.330959 -1.188108
7240 9.549234 0.062344 -0.782520
7250 9.329994 0.224036 -0.557225
7260 9.157734 0.437343 -0.990293
7270 9.442972 0.458395 -1.156964
7280 9.216750 0.430660 -1.163407
7290 9.326654 0.003493 -1.107475
7300 9.277833 -0.182700 -1.564800
7310 9.418898 -0.226296 -1.342749
7320 9.367117 -0.077819 -1.345284
7330 9.515885 -0.183138 -1.354515
7340 9.558092 -0.170679 -1.460660
7350 9.694982 -0.341994 -1.435173
7360 9.507427 0.096282 -2.040046
7370 9.208633 0.261720 -2.075535
7380 9.733102 0.407511 -2.391090
7390 9.446104 0.276992 -2.473544
7400 9.412707 0.371938 -2.660684
7410 9.366099 0.390010 -2.613707
7420 9.443988 0.641582 -2.213312
7430 8.854196 0.919726 -2.390717
7440 8.532511 0.989496 -2.245995
7450 8.411578 1.224203 -2.180074
7460 8.492163 1.255166 -2.211716
7470 8.720036 1.330834 -2.149038
7480 8.663324 1.249469 -2.257305
7490 9.080903 0.948263 -2.564339
7500 9.065708 0.619612 -2.927608
7510 9.055168 0.418256 -2.679789
7520 9.293280 0.801690 -2.446475
7530 9.007635 0.544697 -2.447015
7540 8.612171 0.752038 -2.629634
7550 8.792523 0.447814 -2.632934
7560 9.178930 0.466748 -2.633825
7570 8.908576 0.754554 -2.702129
7580 9.218531 0.889777 -2.847491
7590 9.335429 0.916418 -2.853163
7600 9.265304 0.858731 -2.658439
7610 9.320072 1.324627 -2.782624
7620 9.211134 1.683901 -2.908114
7630 9.330563 1.949407 -2.841538
7640 9.440374 1.916361 -2.961933
7650 9.459776 1.911525 -2.969737
7660 9.446979 2.043022 -3.006639
7670 9.295857 1.644941 -2.808454
7680 9.486455 1.525988 -2.517781
7690 9.470842 1.759197 -2.500148
7700 9.630531 1.571930 -2.610030
7710 9.632610 1.797597 -2.859067
7720 9.805218 1.736768 -2.925226
7730 9.945212 1.599674 -2.792964
7740 10.300305 1.293277 -3.060516
7750 10.055962 1.302584 -2.926403
7760 10.035472 1.516119 -2.941478
7770 10.321871 2.033339 -2.879110
7780 10.289385 2.030232 -2.564573
7790 10.051346 1.779044 -2.799979
7800 10.184724 1.620021 -3.127610
7810 10.445129 1.682867 -2.872326
7820 10.401244 1.596256 -2.856941
7830 10.108526 1.434126 -2.986900
7840 10.194848 1.217683 -2.974443
7850 10.139805 1.405619 -3.407109
7860 10.240048 1.352159 -2.984676
7870 10.104067 1.062373 -2.587775
7880 10.085682 1.239032 -2.748205
7890 9.933124 1.453154 -2.772229
7900 9.934419 1.445335 -2.976807
